#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold265:77450-78595   -            362 68418at147550        -            304  1.4e-153  505.0   0.1   1   1  1.1e-154  1.8e-153  504.7   0.1     2   301    11   343    10   349 0.92 -
scaffold686:22378-23148   -            257 68418at147550        -            304   6.9e-37  121.9   0.0   1   1   4.9e-38   8.1e-37  121.6   0.0    68   293     1   249     1   256 0.86 -
scaffold27:418501-419271  -            257 68418at147550        -            304   8.4e-32  105.2   0.7   1   1   5.8e-33   9.5e-32  105.0   0.7    66   239     3   190     1   225 0.86 -
scaffold377:6519-21120    -            294 68418at147550        -            304   7.8e-18   59.3   1.8   1   3   1.8e-06   2.9e-05   18.0   0.2    66   100     2    36     1    62 0.87 -
scaffold377:6519-21120    -            294 68418at147550        -            304   7.8e-18   59.3   1.8   2   3   4.6e-07   7.5e-06   19.9   0.0   150   192   118   162    69   167 0.76 -
scaffold377:6519-21120    -            294 68418at147550        -            304   7.8e-18   59.3   1.8   3   3   6.3e-07     1e-05   19.5   0.0   184   287   177   281   166   290 0.82 -
scaffold165:19789-20622   -            278 68418at147550        -            304   2.8e-14   47.6   0.3   1   1   2.5e-15   4.1e-14   47.1   0.3    56   240    27   228    23   248 0.75 -
scaffold385:44717-45550   -            252 68418at147550        -            304   5.5e-12   40.1   0.5   1   1   5.8e-13   9.5e-12   39.3   0.5    63   238     4   193     2   202 0.79 -
scaffold351:78615-79538   -            308 68418at147550        -            304   4.7e-11   37.0   0.6   1   1   4.7e-12   7.7e-11   36.3   0.6    75   240    84   254    58   257 0.74 -
scaffold322:139065-139658 -            198 68418at147550        -            304   1.3e-10   35.6   0.1   1   1   1.7e-11   2.8e-10   34.5   0.1   100   236    51   198     1   198 0.84 -
scaffold831:12539-13354   -            272 68418at147550        -            304   1.4e-10   35.5   4.1   1   1   1.1e-10   1.8e-09   31.8   4.1    70   239    12   216     2   233 0.74 -
scaffold37:153122-154036  -            305 68418at147550        -            304   3.9e-10   34.0   0.3   1   2     0.031      0.51    4.1   0.0    66    97    46    77    40    88 0.87 -
scaffold37:153122-154036  -            305 68418at147550        -            304   3.9e-10   34.0   0.3   2   2   1.5e-09   2.5e-08   28.1   0.1   110   236   110   248    91   252 0.78 -
scaffold529:74614-75499   -            265 68418at147550        -            304   5.3e-10   33.6   4.6   1   1   7.8e-11   1.3e-09   32.3   4.6    65   238    19   212     9   219 0.71 -
scaffold113:8031-8633     -            201 68418at147550        -            304   4.7e-08   27.2   0.1   1   1     3e-09   4.8e-08   27.1   0.1   101   231    37   174     1   200 0.81 -
scaffold164:20459-21636   -            266 68418at147550        -            304   5.8e-08   26.9   5.9   1   1   8.8e-08   1.4e-06   22.3   5.9    64   241     7   211     4   219 0.75 -
scaffold352:4739-5407     -            223 68418at147550        -            304     2e-07   25.1   0.3   1   2   4.5e-06   7.4e-05   16.7   0.0    52    95     6    49     1    57 0.89 -
scaffold352:4739-5407     -            223 68418at147550        -            304     2e-07   25.1   0.3   2   2    0.0055      0.09    6.5   0.1   137   206   143   222   136   223 0.67 -
scaffold712:13281-13963   -            202 68418at147550        -            304   5.2e-07   23.7   0.1   1   1   4.1e-08   6.7e-07   23.4   0.1    61   186    20   157     2   175 0.69 -
scaffold84:66448-67092    -            215 68418at147550        -            304   1.4e-06   22.3   0.1   1   2     0.086       1.4    2.6   0.0    66    83     3    20     1    29 0.78 -
scaffold84:66448-67092    -            215 68418at147550        -            304   1.4e-06   22.3   0.1   2   2   1.9e-06   3.1e-05   17.9   0.1   156   237   126   214    85   215 0.80 -
scaffold83:48995-49777    -            261 68418at147550        -            304   2.6e-06   21.5   3.6   1   3       1.4        22   -1.3   0.1    67    78    17    28     9    31 0.77 -
scaffold83:48995-49777    -            261 68418at147550        -            304   2.6e-06   21.5   3.6   2   3   1.6e-05   0.00027   14.8   0.1    77   147    48   126    45   192 0.74 -
scaffold83:48995-49777    -            261 68418at147550        -            304   2.6e-06   21.5   3.6   3   3     0.011      0.17    5.6   0.0   175   235   199   258   196   261 0.74 -
scaffold528:82267-82965   -            233 68418at147550        -            304   3.5e-06   21.0   0.0   1   1   2.7e-07   4.4e-06   20.7   0.0   123   238    51   179    33   214 0.71 -
scaffold500:5772-6509     -            246 68418at147550        -            304   3.5e-06   21.0   0.7   1   1   5.3e-07   8.7e-06   19.7   0.7   102   184    84   166    25   218 0.80 -
scaffold249:154180-154794 -            205 68418at147550        -            304   4.8e-06   20.6   0.0   1   1   3.9e-07   6.3e-06   20.2   0.0   106   238     5   150     1   168 0.78 -
scaffold246:142-1179      -            346 68418at147550        -            304   6.3e-06   20.2   0.0   1   3   0.00046    0.0075   10.1   0.0    68   102    18    52     9    62 0.88 -
scaffold246:142-1179      -            346 68418at147550        -            304   6.3e-06   20.2   0.0   2   3     0.019      0.31    4.8   0.0   105   177    93   177    88   180 0.66 -
