#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold557:68188-68785   -            180 94479at147550        -            131   1.7e-71  233.3   2.0   1   2   9.6e-25   2.8e-23   77.2   0.4     1    54     7    75     7    91 0.81 -
scaffold557:68188-68785   -            180 94479at147550        -            131   1.7e-71  233.3   2.0   2   2   5.1e-49   1.5e-47  155.8   0.1    50   131    96   178    86   178 0.93 -
scaffold101:24704-25268   -            165 94479at147550        -            131   1.9e-21   71.3   0.1   1   1   1.4e-22     4e-21   70.2   0.1     4   129    16   165    13   165 0.75 -
scaffold71:199295-199963  -            170 94479at147550        -            131     1e-20   68.9   0.0   1   1   5.1e-22   1.5e-20   68.4   0.0    23   129    50   165    28   167 0.79 -
scaffold160:18967-19544   -            160 94479at147550        -            131   1.1e-16   55.9   0.0   1   2      0.26       7.7    1.4   0.0    23    55    12    44     7    56 0.83 -
scaffold160:18967-19544   -            160 94479at147550        -            131   1.1e-16   55.9   0.0   2   2   4.9e-17   1.5e-15   52.3   0.0    49   119    74   146    58   155 0.88 -
scaffold168:114254-118105 -            473 94479at147550        -            131   3.3e-15   51.1   0.1   1   1   2.1e-16   6.1e-15   50.3   0.1    47   126   387   466   379   470 0.89 -
scaffold539:8545-8868     -            108 94479at147550        -            131   4.8e-15   50.6   0.0   1   1   3.7e-16   1.1e-14   49.4   0.0    50   127    12   101     5   105 0.80 -
scaffold107:314212-314583 -            124 94479at147550        -            131   2.3e-14   48.4   0.1   1   1     2e-15   5.9e-14   47.0   0.1    48   130    22   123     6   124 0.78 -
scaffold250:152310-152645 -            112 94479at147550        -            131   3.7e-14   47.7   0.0   1   1   2.1e-15   6.3e-14   47.0   0.0    22   101    26   112    18   112 0.86 -
scaffold108:56763-57284   -            144 94479at147550        -            131   4.1e-12   41.1   0.0   1   1   2.2e-13   6.5e-12   40.4   0.0    28   124    33   135    15   139 0.78 -
scaffold324:20335-20883   -            183 94479at147550        -            131   5.6e-12   40.7   0.0   1   1   2.6e-13   7.6e-12   40.2   0.0    56   126    97   165    67   169 0.85 -
scaffold570:69215-69643   -            143 94479at147550        -            131   7.8e-11   37.0   0.0   1   1   4.4e-12   1.3e-10   36.2   0.0    24   117    24   127    17   137 0.78 -
scaffold799:18317-18755   -             98 94479at147550        -            131   2.5e-09   32.1   0.0   1   1     1e-10   2.9e-09   31.9   0.0    49   125    22    98     2    98 0.82 -
scaffold116:145577-145828 -             84 94479at147550        -            131   2.8e-09   32.0   0.0   1   1     1e-10     3e-09   31.8   0.0    50   114    19    83     8    84 0.86 -
scaffold232:151351-151727 -            102 94479at147550        -            131   4.7e-05   18.3   0.1   1   1     2e-06   5.8e-05   18.0   0.1    57    97    63   102    11   102 0.88 -
scaffold255:71429-71824   -            132 94479at147550        -            131    0.0003   15.7   0.0   1   1   1.2e-05   0.00036   15.4   0.0    23    99    22   106    12   126 0.75 -
scaffold486:76422-76652   -             77 94479at147550        -            131    0.0018   13.2   0.1   1   1   7.8e-05    0.0023   12.8   0.1    58    75    50    67    10    72 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/94479at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/rerun_results/94479at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/94479at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:14:25 2023
# [ok]
