#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold164:20459-21636   -            266 56486at147550        -            276   6.5e-64  210.7   0.1   1   1     5e-65   7.4e-64  210.5   0.1    19   275     2   266     1   266 0.90 -
scaffold351:78615-79538   -            308 56486at147550        -            276   1.2e-62  206.5   0.1   1   1   9.7e-64   1.4e-62  206.3   0.1    19   273    53   306    43   308 0.95 -
scaffold385:44717-45550   -            252 56486at147550        -            276   2.3e-60  199.0   0.0   1   1   1.7e-61   2.6e-60  198.9   0.0    22   276     3   252     1   252 0.91 -
scaffold529:74614-75499   -            265 56486at147550        -            276     2e-55  182.8   4.2   1   1   1.6e-56   2.4e-55  182.6   4.2    16   274    10   265     3   265 0.92 -
scaffold165:19789-20622   -            278 56486at147550        -            276     3e-52  172.4   2.8   1   1   2.4e-53   3.5e-52  172.2   2.8    17   274    28   278    21   278 0.92 -
scaffold831:12539-13354   -            272 56486at147550        -            276   3.5e-41  136.1   0.7   1   1   2.7e-42     4e-41  135.9   0.7    23   274     6   272     1   272 0.84 -
scaffold37:153122-154036  -            305 56486at147550        -            276   3.8e-27   90.1   0.0   1   1   3.3e-28   4.9e-27   89.7   0.0    25   272    45   305    30   305 0.77 -
scaffold249:154180-154794 -            205 56486at147550        -            276   1.8e-26   87.9   0.0   1   1   1.4e-27     2e-26   87.7   0.0   106   273    33   205     6   205 0.80 -
scaffold528:82267-82965   -            233 56486at147550        -            276   5.7e-22   73.1   0.0   1   1   4.3e-23   6.3e-22   72.9   0.0    50   272     2   233     1   233 0.81 -
scaffold246:142-1179      -            346 56486at147550        -            276   7.2e-22   72.7   0.0   1   3   1.8e-06   2.6e-05   18.4   0.0    19    62     9    51     2    65 0.79 -
scaffold246:142-1179      -            346 56486at147550        -            276   7.2e-22   72.7   0.0   2   3     1e-07   1.5e-06   22.5   0.0    80   149    97   173    86   183 0.82 -
scaffold246:142-1179      -            346 56486at147550        -            276   7.2e-22   72.7   0.0   3   3   1.9e-09   2.9e-08   28.1   0.0   181   273   246   345   223   346 0.81 -
scaffold322:139065-139658 -            198 56486at147550        -            276   5.9e-18   59.9   0.0   1   1   4.5e-19   6.6e-18   59.7   0.0    26   217     2   198     1   198 0.84 -
scaffold712:13281-13963   -            202 56486at147550        -            276   7.1e-18   59.7   0.5   1   1     6e-19   8.8e-18   59.3   0.5    22   213    21   195     9   202 0.87 -
scaffold131:32220-41519   -            267 56486at147550        -            276   1.5e-17   58.5   0.1   1   2     7e-15     1e-13   46.0   0.2    23   119    48   146    31   158 0.86 -
scaffold131:32220-41519   -            267 56486at147550        -            276   1.5e-17   58.5   0.1   2   2   0.00037    0.0055   10.8   0.0   181   218   229   266   172   267 0.89 -
scaffold265:77450-78595   -            362 56486at147550        -            276   4.8e-17   56.9   0.0   1   1   6.6e-18   9.8e-17   55.9   0.0    21   219    87   274    69   279 0.84 -
scaffold36:113411-114079  -            223 56486at147550        -            276   2.5e-16   54.6   0.0   1   2     0.095       1.4    2.9   0.0    85   127     9    53     4    68 0.82 -
scaffold36:113411-114079  -            223 56486at147550        -            276   2.5e-16   54.6   0.0   2   2   5.2e-16   7.6e-15   49.7   0.0   160   272   107   223    96   223 0.84 -
scaffold377:6519-21120    -            294 56486at147550        -            276   4.8e-16   53.7   0.4   1   2   2.1e-10     3e-09   31.3   0.3    26   172     2   161     1   168 0.76 -
scaffold377:6519-21120    -            294 56486at147550        -            276   4.8e-16   53.7   0.4   2   2     5e-07   7.4e-06   20.2   0.0   179   219   189   229   179   234 0.91 -
scaffold570:95531-96247   -            239 56486at147550        -            276   6.1e-16   53.3   1.3   1   1   6.2e-17   9.2e-16   52.7   1.3    34   272     1   237     1   239 0.76 -
scaffold352:4739-5407     -            223 56486at147550        -            276   9.3e-16   52.7   2.1   1   2   8.6e-07   1.3e-05   19.5   0.1    21    64    15    58     2    83 0.84 -
scaffold352:4739-5407     -            223 56486at147550        -            276   9.3e-16   52.7   2.1   2   2   6.4e-11   9.4e-10   33.0   0.2   107   189   141   222   132   223 0.91 -
scaffold686:22378-23148   -            257 56486at147550        -            276   1.4e-14   48.9   0.1   1   1   1.1e-15   1.6e-14   48.6   0.1    30   221     3   186     1   212 0.81 -
scaffold622:20895-21554   -            220 56486at147550        -            276     4e-14   47.3   3.0   1   1   4.1e-15     6e-14   46.8   3.0    29   210     1   200     1   214 0.73 -
scaffold83:48995-49777    -            261 56486at147550        -            276   3.1e-12   41.1   2.5   1   2   1.2e-06   1.8e-05   18.9   0.6    37   126    48   133     3   182 0.87 -
scaffold83:48995-49777    -            261 56486at147550        -            276   3.1e-12   41.1   2.5   2   2   1.9e-07   2.8e-06   21.6   0.1   181   214   223   256   157   261 0.83 -
scaffold27:418501-419271  -            257 56486at147550        -            276   7.9e-12   39.8   2.8   1   1     1e-12   1.5e-11   38.9   2.8    29   219     6   189     3   205 0.78 -
scaffold500:5772-6509     -            246 56486at147550        -            276   1.5e-10   35.6   0.2   1   1   8.8e-11   1.3e-09   32.5   0.2    23   168    29   178    15   246 0.69 -
scaffold392:10038-10607   -            190 56486at147550        -            276   4.1e-08   27.6   0.1   1   1   2.8e-09   4.1e-08   27.6   0.1   102   232     2   145     1   190 0.69 -
scaffold38:160422-161078  -            219 56486at147550        -            276   6.5e-08   27.0   2.1   1   1   1.5e-08   2.2e-07   25.2   2.1    31   219     1   206     1   219 0.71 -
scaffold113:8031-8633     -            201 56486at147550        -            276   6.7e-08   26.9   0.2   1   1   5.5e-09   8.1e-08   26.7   0.2    70   208    34   165     1   178 0.80 -
scaffold32:161613-162392  -            260 56486at147550        -            276   1.6e-07   25.7   0.2   1   2     5e-05   0.00075   13.7   0.3    29    76     2    48     1    76 0.81 -
scaffold32:161613-162392  -            260 56486at147550        -            276   1.6e-07   25.7   0.2   2   2   0.00048    0.0071   10.4   0.0    80   213    76   216    60   230 0.74 -
scaffold84:66448-67092    -            215 56486at147550        -            276   5.3e-07   24.0   0.2   1   1   1.4e-07   2.1e-06   22.0   0.2   106   218   100   214     3   215 0.65 -
scaffold24:136904-137542  -            213 56486at147550        -            276   2.9e-06   21.6   0.2   1   1   2.3e-07   3.4e-06   21.3   0.2    26   170    57   206    40   213 0.74 -
scaffold165:70844-71380   -            179 56486at147550        -            276   3.8e-06   21.2   0.0   1   1   2.7e-07     4e-06   21.1   0.0    27   147     7   127     1   156 0.82 -
C203066:602-1246          -            215 56486at147550        -            276   3.1e-05   18.2   1.4   1   1   4.7e-05    0.0007   13.7   1.4    27   212     1   215     1   215 0.57 -
scaffold396:10172-10867   -            232 56486at147550        -            276   3.4e-05   18.1   0.0   1   1     4e-06   5.9e-05   17.3   0.0    43   219     5   179     1   195 0.69 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/56486at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/rerun_results/56486at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/56486at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:14:24 2023
# [ok]
