#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold687:37240-38688   -            462 39248at147550        -            372  6.1e-198  652.0   0.1   1   2   1.4e-70   6.6e-69  227.4   0.0     1   129     1   140     1   147 0.93 -
scaffold687:37240-38688   -            462 39248at147550        -            372  6.1e-198  652.0   0.1   2   2    6e-130  2.8e-128  422.7   0.1   123   372   155   436   149   436 0.92 -
scaffold679:36318-47817   -            277 39248at147550        -            372   1.3e-26   88.2  11.2   1   4   8.8e-09   4.2e-07   24.0   0.1    18    88    15    87     2    87 0.83 -
scaffold679:36318-47817   -            277 39248at147550        -            372   1.3e-26   88.2  11.2   2   4   7.5e-13   3.6e-11   37.4   0.2    18    84    59   125    45   130 0.89 -
scaffold679:36318-47817   -            277 39248at147550        -            372   1.3e-26   88.2  11.2   3   4   2.3e-11   1.1e-09   32.5   0.1    20    89   103   172   100   178 0.95 -
scaffold679:36318-47817   -            277 39248at147550        -            372   1.3e-26   88.2  11.2   4   4   9.2e-08   4.3e-06   20.6   0.3    18    91   185   257   173   273 0.83 -
scaffold39:57961-58701    -            247 39248at147550        -            372   1.6e-17   58.3   3.4   1   4   4.4e-06   0.00021   15.1   0.1    52    93    15    56     4    66 0.90 -
scaffold39:57961-58701    -            247 39248at147550        -            372   1.6e-17   58.3   3.4   2   4   0.00043      0.02    8.6   0.0    20    68    67   115    57   119 0.77 -
scaffold39:57961-58701    -            247 39248at147550        -            372   1.6e-17   58.3   3.4   3   4   8.6e-09   4.1e-07   24.0   0.0    18    86   107   175   102   192 0.91 -
scaffold39:57961-58701    -            247 39248at147550        -            372   1.6e-17   58.3   3.4   4   4   7.4e-05    0.0035   11.1   0.0    22    62   203   243   198   247 0.89 -
scaffold262:7152-7880     -            243 39248at147550        -            372   7.6e-15   49.4   0.7   1   2   3.1e-08   1.5e-06   22.2   0.1    15    88    37   111    27   118 0.90 -
scaffold262:7152-7880     -            243 39248at147550        -            372   7.6e-15   49.4   0.7   2   2   5.1e-08   2.4e-06   21.5   0.1   214   292   161   239   117   243 0.76 -
scaffold351:111407-112357 -            317 39248at147550        -            372   1.6e-14   48.4   0.3   1   3   1.2e-10   5.7e-09   30.1   0.0    22   123    36   143    22   157 0.76 -
scaffold351:111407-112357 -            317 39248at147550        -            372   1.6e-14   48.4   0.3   2   3      0.26        12   -0.6   0.0   169   195   159   185   147   199 0.78 -
scaffold351:111407-112357 -            317 39248at147550        -            372   1.6e-14   48.4   0.3   3   3   5.5e-06   0.00026   14.8   0.1    25   109   212   301   203   310 0.80 -
scaffold501:16547-17245   -            233 39248at147550        -            372   2.7e-12   41.0   1.8   1   2   4.5e-08   2.1e-06   21.7   0.1   241   294     7    61     4    75 0.88 -
scaffold501:16547-17245   -            233 39248at147550        -            372   2.7e-12   41.0   1.8   2   2   4.7e-07   2.2e-05   18.3   0.3    20    96   116   196   104   216 0.80 -
scaffold163:116636-117448 -            271 39248at147550        -            372     6e-07   23.5   0.1   1   4     0.057       2.7    1.6   0.0    29    48     1    20     1    42 0.85 -
scaffold163:116636-117448 -            271 39248at147550        -            372     6e-07   23.5   0.1   2   4       2.6   1.2e+02   -3.9   0.0   270   281    98   109    84   120 0.75 -
scaffold163:116636-117448 -            271 39248at147550        -            372     6e-07   23.5   0.1   3   4   0.00059     0.028    8.1   0.0    24    45   146   167   129   186 0.79 -
scaffold163:116636-117448 -            271 39248at147550        -            372     6e-07   23.5   0.1   4   4   0.00018    0.0087    9.8   0.0    49    90   204   245   195   252 0.87 -
scaffold352:79522-80250   -            243 39248at147550        -            372   1.7e-06   22.0   0.0   1   4     0.017      0.82    3.3   0.0    25    82    40    97    30   120 0.75 -
scaffold352:79522-80250   -            243 39248at147550        -            372   1.7e-06   22.0   0.0   2   4     0.091       4.3    0.9   0.0    19    44   118   143    98   160 0.69 -
scaffold352:79522-80250   -            243 39248at147550        -            372   1.7e-06   22.0   0.0   3   4     0.049       2.3    1.8   0.0   248   271   153   176   118   200 0.59 -
scaffold352:79522-80250   -            243 39248at147550        -            372   1.7e-06   22.0   0.0   4   4   4.4e-05    0.0021   11.8   0.0    53    87   205   239   187   242 0.91 -
scaffold33:11368-12189    -            274 39248at147550        -            372   2.3e-06   21.5   4.4   1   3      0.69        33   -2.0   0.1    22    44     8    30     3    54 0.78 -
scaffold33:11368-12189    -            274 39248at147550        -            372   2.3e-06   21.5   4.4   2   3   0.00011    0.0054   10.5   0.0    19    63   114   158   101   172 0.87 -
scaffold33:11368-12189    -            274 39248at147550        -            372   2.3e-06   21.5   4.4   3   3   0.00023     0.011    9.5   0.4    30    66   181   217   174   268 0.75 -
scaffold763:72137-73604   -            367 39248at147550        -            372   4.9e-05   17.2   0.0   1   3     0.015      0.69    3.5   0.0    77   116    58    97    40   109 0.85 -
scaffold763:72137-73604   -            367 39248at147550        -            372   4.9e-05   17.2   0.0   2   3   0.00034     0.016    8.9   0.0    31    95   133   197   125   204 0.80 -
scaffold763:72137-73604   -            367 39248at147550        -            372   4.9e-05   17.2   0.0   3   3       0.1       4.7    0.8   0.0    15    44   203   232   193   238 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/39248at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/rerun_results/39248at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/39248at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:14:24 2023
# [ok]
