#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold126:6433-10668    -           1412 19349at147550        -            974  7.9e-235  776.9  15.4   1   4   2.2e-10     5e-09   29.5   0.0     1    75     2    95     2   100 0.79 -
scaffold126:6433-10668    -           1412 19349at147550        -            974  7.9e-235  776.9  15.4   2   4   2.2e-16   4.9e-15   49.4   6.7   115   247   317   465   304   489 0.75 -
scaffold126:6433-10668    -           1412 19349at147550        -            974  7.9e-235  776.9  15.4   3   4  2.9e-130  6.5e-129  426.3   0.0   321   692   746  1143   717  1160 0.90 -
scaffold126:6433-10668    -           1412 19349at147550        -            974  7.9e-235  776.9  15.4   4   4   2.4e-84   5.5e-83  274.3   0.1   693   911  1173  1411  1166  1412 0.87 -
scaffold237:2853-4481     -            543 19349at147550        -            974  1.4e-106  352.4   0.0   1   1  7.9e-108  1.8e-106  352.0   0.0   385   869     3   514     1   523 0.87 -
scaffold163:38299-40430   -            679 19349at147550        -            974     3e-92  305.0   0.2   1   2     3e-44   6.8e-43  141.6   0.0   385   668     7   295     1   302 0.82 -
scaffold163:38299-40430   -            679 19349at147550        -            974     3e-92  305.0   0.2   2   2   3.3e-50   7.3e-49  161.3   0.2   701   859   435   592   418   611 0.91 -
scaffold186:79972-81456   -            495 19349at147550        -            974   1.9e-90  299.0   5.5   1   2   1.4e-07   3.2e-06   20.2   1.3   392   487    12    89     3    95 0.78 -
scaffold186:79972-81456   -            495 19349at147550        -            974   1.9e-90  299.0   5.5   2   2   8.5e-86   1.9e-84  279.1   0.2   500   862   133   494   124   495 0.88 -
scaffold258:15419-16996   -            526 19349at147550        -            974   1.6e-76  252.9   0.0   1   2   1.9e-38   4.3e-37  122.4   0.0   419   671    27   281     1   312 0.87 -
scaffold258:15419-16996   -            526 19349at147550        -            974   1.6e-76  252.9   0.0   2   2   2.7e-40   6.1e-39  128.5   0.1   734   867   376   513   372   525 0.91 -
