#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold539:46994-47918   -            278 79345at147550        -            207   4.5e-51  168.1   3.6   1   2      0.19       2.8    2.2   0.0   132   159     7    34     1    42 0.63 -
scaffold539:46994-47918   -            278 79345at147550        -            207   4.5e-51  168.1   3.6   2   2   2.6e-46   3.9e-45  148.7   4.2    10   201    41   277    35   278 0.76 -
scaffold249:67870-68861   -            308 79345at147550        -            207   2.8e-29   96.9   0.8   1   3       0.2       2.9    2.2   0.0    53    67     3    17     1    37 0.62 -
scaffold249:67870-68861   -            308 79345at147550        -            207   2.8e-29   96.9   0.8   2   3   5.2e-05   0.00077   13.8   0.0   167   203    57    93    44    97 0.84 -
scaffold249:67870-68861   -            308 79345at147550        -            207   2.8e-29   96.9   0.8   3   3   9.8e-22   1.4e-20   68.5   0.3    43   200   112   308   104   308 0.72 -
scaffold383:32447-33172   -            242 79345at147550        -            207   3.4e-27   90.1   7.0   1   3   7.1e-08     1e-06   23.2   0.2    42    76     1    37     1    59 0.78 -
scaffold383:32447-33172   -            242 79345at147550        -            207   3.4e-27   90.1   7.0   2   3   3.2e-14   4.8e-13   43.9   0.4    83   153    71   156    52   159 0.75 -
scaffold383:32447-33172   -            242 79345at147550        -            207   3.4e-27   90.1   7.0   3   3   5.9e-08   8.8e-07   23.5   0.1   146   200   191   242   178   242 0.75 -
scaffold50:150997-151839  -            281 79345at147550        -            207   2.1e-24   81.0   0.8   1   2   8.1e-18   1.2e-16   55.7   0.1    83   204    46   179    33   182 0.75 -
scaffold50:150997-151839  -            281 79345at147550        -            207   2.1e-24   81.0   0.8   2   2     6e-08   8.9e-07   23.4   0.1   131   202   199   281   191   281 0.73 -
scaffold256:111939-112673 -            245 79345at147550        -            207   2.3e-22   74.4   2.2   1   2   4.3e-05   0.00064   14.1   0.1    57   117     2    65     1    83 0.58 -
scaffold256:111939-112673 -            245 79345at147550        -            207   2.3e-22   74.4   2.2   2   2   5.8e-19   8.6e-18   59.4   0.3    34   180    78   245    67   245 0.78 -
scaffold410:84506-85447   -            314 79345at147550        -            207   6.3e-20   66.4   0.3   1   4   1.2e-06   1.8e-05   19.2   0.0   164   203    37    76     5    80 0.90 -
scaffold410:84506-85447   -            314 79345at147550        -            207   6.3e-20   66.4   0.3   2   4     0.054       0.8    4.0   0.0   129   153    96   120    82   140 0.67 -
scaffold410:84506-85447   -            314 79345at147550        -            207   6.3e-20   66.4   0.3   3   4    0.0021     0.031    8.6   0.0   171   200   168   197   152   203 0.83 -
scaffold410:84506-85447   -            314 79345at147550        -            207   6.3e-20   66.4   0.3   4   4   6.6e-10   9.7e-09   29.9   0.0   120   203   229   314   221   314 0.84 -
scaffold261:73337-74134   -            266 79345at147550        -            207   1.1e-17   59.1   2.3   1   2   8.6e-07   1.3e-05   19.7   1.1    60   200     4   166     1   170 0.72 -
scaffold261:73337-74134   -            266 79345at147550        -            207   1.1e-17   59.1   2.3   2   2   6.1e-14     9e-13   43.0   1.0    40   200    79   266    78   266 0.68 -
scaffold746:77773-78348   -            192 79345at147550        -            207   1.5e-17   58.6   0.7   1   1   1.7e-18   2.6e-17   57.9   0.7    75   206    42   192     1   192 0.70 -
scaffold165:25057-25932   -            257 79345at147550        -            207   4.7e-17   57.0   3.1   1   2   1.2e-10   1.8e-09   32.2   0.9    83   203    35   171     5   175 0.73 -
scaffold165:25057-25932   -            257 79345at147550        -            207   4.7e-17   57.0   3.1   2   2   1.4e-09     2e-08   28.8   0.6    80   202   135   256   124   257 0.67 -
scaffold407:15687-16106   -            140 79345at147550        -            207   5.8e-17   56.7   0.3   1   1   3.3e-17   4.9e-16   53.7   0.3    85   201     5   131     3   134 0.88 -
scaffold495:60044-60562   -            173 79345at147550        -            207   1.2e-16   55.7   0.6   1   1   2.3e-16   3.4e-15   50.9   0.6    85   203    34   173    24   173 0.75 -
scaffold113:24486-25310   -            275 79345at147550        -            207   5.7e-16   53.5   1.7   1   2   1.3e-13   1.9e-12   42.0   0.4     5   153    32   201    29   212 0.68 -
scaffold113:24486-25310   -            275 79345at147550        -            207   5.7e-16   53.5   1.7   2   2   0.00061     0.009   10.4   0.0   157   203   228   275   220   275 0.75 -
scaffold199:61993-62511   -            173 79345at147550        -            207   7.8e-16   53.0   0.2   1   1   3.4e-16     5e-15   50.4   0.2    48   204     4   173     2   173 0.75 -
scaffold521:1096-1443     -            116 79345at147550        -            207   2.3e-15   51.5   0.3   1   2   1.3e-08   1.9e-07   25.6   0.0   171   203     4    36     2    39 0.88 -
scaffold521:1096-1443     -            116 79345at147550        -            207   2.3e-15   51.5   0.3   2   2   4.7e-08     7e-07   23.8   0.1    43    94    55   116    44   116 0.59 -
scaffold337:19682-20551   -            290 79345at147550        -            207   1.1e-13   46.0   1.5   1   4   0.00051    0.0076   10.6   0.0   133   184     3    56     1    60 0.84 -
scaffold337:19682-20551   -            290 79345at147550        -            207   1.1e-13   46.0   1.5   2   4   0.00067    0.0098   10.2   0.1     9    42    46    79    39    86 0.81 -
scaffold337:19682-20551   -            290 79345at147550        -            207   1.1e-13   46.0   1.5   3   4     0.055      0.81    4.0   0.0   138   188   109   160    94   177 0.69 -
scaffold337:19682-20551   -            290 79345at147550        -            207   1.1e-13   46.0   1.5   4   4   6.8e-09     1e-07   26.5   0.0   138   207   219   290   202   290 0.85 -
scaffold691:4310-4867     -            186 79345at147550        -            207   1.9e-13   45.2   0.5   1   2   1.9e-06   2.8e-05   18.6   0.1   137   186    12    65     2    80 0.80 -
scaffold691:4310-4867     -            186 79345at147550        -            207   1.9e-13   45.2   0.5   2   2   1.8e-08   2.6e-07   25.2   0.0   137   206   109   185    92   186 0.80 -
scaffold67:39433-40257    -            275 79345at147550        -            207   5.7e-13   43.7   2.0   1   3   6.4e-05   0.00095   13.6   0.1    83   117    32    67     1    83 0.71 -
scaffold67:39433-40257    -            275 79345at147550        -            207   5.7e-13   43.7   2.0   2   3   4.8e-05   0.00072   14.0   0.0   126   205   113   196   103   198 0.84 -
scaffold67:39433-40257    -            275 79345at147550        -            207   5.7e-13   43.7   2.0   3   3   5.7e-05   0.00085   13.7   0.0   128   184   221   274   210   275 0.76 -
scaffold125:149295-149975 -            227 79345at147550        -            207   7.3e-13   43.3   0.1   1   2     2e-07   2.9e-06   21.8   0.0    88   187    11   119     3   136 0.75 -
scaffold125:149295-149975 -            227 79345at147550        -            207   7.3e-13   43.3   0.1   2   2   8.5e-07   1.3e-05   19.7   0.0   135   191   162   222   144   227 0.81 -
scaffold250:176883-177641 -            253 79345at147550        -            207   5.3e-12   40.5   1.9   1   2     6e-07   8.8e-06   20.2   0.2    91   204     2   126     1   129 0.75 -
scaffold250:176883-177641 -            253 79345at147550        -            207   5.3e-12   40.5   1.9   2   2   3.9e-05   0.00058   14.3   0.1   131   195   170   248   150   253 0.70 -
scaffold741:10835-11368   -            178 79345at147550        -            207   2.1e-11   38.6   0.2   1   2   3.6e-08   5.3e-07   24.2   0.0   126   202     3    78     1    83 0.90 -
scaffold741:10835-11368   -            178 79345at147550        -            207   2.1e-11   38.6   0.2   2   2   9.8e-05    0.0015   12.9   0.1   130   199   108   175    88   178 0.76 -
scaffold243:138484-138918 -            145 79345at147550        -            207     5e-11   37.3   0.0   1   1   4.3e-12   6.3e-11   37.0   0.0    78   200    12   145     6   145 0.76 -
scaffold256:157141-157683 -            181 79345at147550        -            207   8.6e-11   36.6   4.3   1   2   0.00011    0.0016   12.8   0.1   140   201    13    80     4    82 0.59 -
scaffold256:157141-157683 -            181 79345at147550        -            207   8.6e-11   36.6   4.3   2   2   2.2e-10   3.2e-09   31.4   1.2    83   192    49   166    39   179 0.81 -
scaffold336:10086-10610   -            175 79345at147550        -            207   5.2e-10   34.0   0.3   1   1   7.9e-11   1.2e-09   32.9   0.3    57   201     1   158     1   164 0.77 -
scaffold186:16408-16851   -            148 79345at147550        -            207   3.2e-09   31.4   0.4   1   1   6.8e-10     1e-08   29.8   0.4    84   187    28   148    12   148 0.76 -
scaffold50:300331-300903  -            191 79345at147550        -            207   4.7e-09   30.9   0.7   1   2   4.6e-06   6.7e-05   17.3   0.1   120   206     2    86     1    87 0.81 -
scaffold50:300331-300903  -            191 79345at147550        -            207   4.7e-09   30.9   0.7   2   2   0.00014    0.0021   12.4   0.1    42   113   116   190   105   191 0.75 -
scaffold125:101609-149897 -            173 79345at147550        -            207   1.1e-07   26.4   0.0   1   1   7.8e-08   1.2e-06   23.1   0.0    47   181    19   172    12   173 0.69 -
scaffold243:138015-138362 -            116 79345at147550        -            207   1.2e-07   26.3   0.1   1   1   1.2e-08   1.8e-07   25.7   0.1    48   145     4   109     1   115 0.50 -
scaffold56:148653-149012  -            120 79345at147550        -            207   2.1e-07   25.5   0.0   1   1   1.9e-08   2.8e-07   25.1   0.0   127   186    58   117     2   120 0.75 -
scaffold71:587755-588456  -            234 79345at147550        -            207   9.1e-06   20.1   0.2   1   3     0.012      0.18    6.1   0.0   136   203     2    77     1    81 0.75 -
scaffold71:587755-588456  -            234 79345at147550        -            207   9.1e-06   20.1   0.2   2   3    0.0052     0.076    7.3   0.0    40    67    94   121    86   139 0.79 -
scaffold71:587755-588456  -            234 79345at147550        -            207   9.1e-06   20.1   0.2   3   3      0.09       1.3    3.3   0.0   162   186   188   212   180   230 0.77 -
scaffold265:27913-28317   -            135 79345at147550        -            207   3.6e-05   18.2   0.1   1   2     0.047      0.69    4.2   0.0   167   190     9    32     2    46 0.86 -
scaffold265:27913-28317   -            135 79345at147550        -            207   3.6e-05   18.2   0.1   2   2   0.00017    0.0024   12.2   0.0   139   184    79   127    59   134 0.69 -
scaffold237:383-1390      -            336 79345at147550        -            207   7.6e-05   17.1   7.2   1   3      0.22       3.2    2.0   0.0    50    71     8    29     1    78 0.85 -
scaffold237:383-1390      -            336 79345at147550        -            207   7.6e-05   17.1   7.2   2   3     0.092       1.4    3.2   0.3    41   102   115   180    94   197 0.69 -
scaffold237:383-1390      -            336 79345at147550        -            207   7.6e-05   17.1   7.2   3   3    0.0012     0.018    9.4   1.4   158   201   283   329   229   334 0.56 -
scaffold535:243050-281218 -            180 79345at147550        -            207   9.6e-05   16.8   2.0   1   2     0.019      0.29    5.5   0.1    59    84    61    86    47   123 0.79 -
scaffold535:243050-281218 -            180 79345at147550        -            207   9.6e-05   16.8   2.0   2   2    0.0014      0.02    9.2   0.2    43    67   154   179   145   180 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/79345at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/rerun_results/79345at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/79345at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/rerun_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:14:25 2023
# [ok]
