#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold419:11206-11800   -            167 91130at147550        -            144   1.9e-76  253.0   0.2   1   1   4.1e-78   1.7e-75  249.9   0.2     1   144     1   166     1   166 0.92 -
scaffold585:5539-7337     -            576 91130at147550        -            144   5.5e-36  121.8   0.0   1   1   2.3e-38   9.5e-36  121.0   0.0     5   127   328   449   325   465 0.93 -
scaffold429:43834-44307   -            158 91130at147550        -            144   1.6e-33  113.9   0.0   1   1   6.1e-36   2.6e-33  113.1   0.0    10   137     2   146     1   153 0.82 -
scaffold250:304200-304598 -            133 91130at147550        -            144   2.6e-33  113.1   0.1   1   1   7.3e-36   3.1e-33  112.9   0.1    25   126     4   104     1   116 0.91 -
scaffold868:5969-7678     -            570 91130at147550        -            144     3e-31  106.4   0.1   1   2   1.6e-15   6.8e-13   46.9   0.0     2    71    14    81    13    99 0.85 -
scaffold868:5969-7678     -            570 91130at147550        -            144     3e-31  106.4   0.1   2   2   1.5e-18   6.4e-16   56.7   0.2    70   126   106   163    89   179 0.85 -
scaffold50:513257-518764  -           1074 91130at147550        -            144   6.6e-30  102.1   0.1   1   1   4.1e-32   1.7e-29  100.7   0.1     4   129   464   587   461   600 0.90 -
scaffold274:29677-30424   -            160 91130at147550        -            144     2e-27   94.1   0.1   1   1     7e-30   2.9e-27   93.5   0.1     9   128     4   131     2   141 0.87 -
scaffold271:24121-24759   -            148 91130at147550        -            144   7.9e-27   92.1   0.0   1   1   2.2e-29   9.1e-27   91.9   0.0     9   128     7   128     1   139 0.85 -
scaffold203:75264-76568   -            393 91130at147550        -            144     3e-25   87.0   0.0   1   1   1.5e-27   6.1e-25   86.0   0.0     8   124    26   151    20   164 0.86 -
scaffold316:58367-59650   -            287 91130at147550        -            144   9.6e-24   82.1   0.1   1   1   4.1e-26   1.7e-23   81.3   0.1     8   124    48   166    45   179 0.87 -
scaffold7:75168-76361     -            398 91130at147550        -            144     1e-20   72.3   0.0   1   1   4.4e-23   1.8e-20   71.5   0.0     1   129     1   148     1   164 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/91130at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/91130at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/91130at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:04 2023
# [ok]
