#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold148:46472-48888  -            760 36098at147550        -            519  3.7e-248  822.1  25.0   1   3   6.8e-21   6.3e-18   62.4   5.9     1    65    14    80    14    88 0.87 -
scaffold148:46472-48888  -            760 36098at147550        -            519  3.7e-248  822.1  25.0   2   3   1.1e-12     1e-09   35.3   5.6    59   105   123   172   113   177 0.86 -
scaffold148:46472-48888  -            760 36098at147550        -            519  3.7e-248  822.1  25.0   3   3  2.1e-224  1.9e-221  733.9   0.4   105   516   198   649   171   651 0.89 -
scaffold126:36532-39470  -            823 36098at147550        -            519   1.4e-06   25.0   0.1   1   2      0.25   2.3e+02   -2.1   0.0   161   201    56    97    52   103 0.79 -
scaffold126:36532-39470  -            823 36098at147550        -            519   1.4e-06   25.0   0.1   2   2   5.2e-09   4.8e-06   23.2   0.0   272   349   164   240   133   245 0.87 -
scaffold104:93045-96230  -           1062 36098at147550        -            519   0.00086   15.8   0.0   1   1   1.5e-06    0.0014   15.1   0.0   288   349   288   344   245   349 0.82 -
scaffold71:166038-169044 -            961 36098at147550        -            519    0.0017   14.8   0.1   1   1   3.3e-06     0.003   14.0   0.1   176   349   106   283    79   288 0.65 -
scaffold548:92203-93447  -            415 36098at147550        -            519    0.0096   12.3   4.6   1   1   1.7e-05     0.016   11.6   4.6    20    86   224   292   206   312 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/36098at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/36098at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/36098at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:44 2023
# [ok]
