#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold108:43405-45483  -            615 26846at147550        -            551  8.8e-275  910.3  15.3   1   1  3.7e-277  3.4e-274  908.4  15.3     1   543     3   563     3   571 0.94 -
scaffold213:16310-18340  -            677 26846at147550        -            551   5.4e-27   92.4  11.0   1   2   9.5e-29   8.7e-26   88.4   9.6    49   381   151   499   124   500 0.81 -
scaffold213:16310-18340  -            677 26846at147550        -            551   5.4e-27   92.4  11.0   2   2   0.00093      0.86    5.9   0.1   145   184   471   509   462   527 0.59 -
scaffold28:130254-133442 -           1063 26846at147550        -            551   4.4e-26   89.4   4.3   1   3     0.011        10    2.4   0.1    51    82   556   586   545   596 0.86 -
scaffold28:130254-133442 -           1063 26846at147550        -            551   4.4e-26   89.4   4.3   2   3   1.3e-06    0.0012   15.4   0.0   174   267   597   694   586   698 0.81 -
scaffold28:130254-133442 -           1063 26846at147550        -            551   4.4e-26   89.4   4.3   3   3   1.7e-23   1.6e-20   71.0   0.7   171   339   751   922   745   925 0.88 -
scaffold371:5264-7204    -            601 26846at147550        -            551   9.4e-14   48.7   0.2   1   3    0.0004      0.37    7.1   0.0   153   257   264   371   257   389 0.56 -
scaffold371:5264-7204    -            601 26846at147550        -            551   9.4e-14   48.7   0.2   2   3   1.9e-05     0.018   11.5   0.0   150   263   368   483   360   486 0.59 -
scaffold371:5264-7204    -            601 26846at147550        -            551   9.4e-14   48.7   0.2   3   3   5.4e-10     5e-07   26.5   0.0   191   266   504   582   488   589 0.84 -
scaffold130:30810-32774  -            655 26846at147550        -            551   2.7e-05   20.8   0.0   1   1   7.1e-08   6.5e-05   19.5   0.0   147   217   314   382   307   387 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/26846at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/26846at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/26846at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:43 2023
# [ok]
