#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold746:18659-20732   -            675 66447at147550        -            442  8.5e-169  559.9   8.1   1   3      0.82   1.3e+02   -1.0   0.0     1    26     1    26     1    57 0.65 -
scaffold746:18659-20732   -            675 66447at147550        -            442  8.5e-169  559.9   8.1   2   3      0.28        45    0.6   0.3     9    31    88   110    80   123 0.73 -
scaffold746:18659-20732   -            675 66447at147550        -            442  8.5e-169  559.9   8.1   3   3  5.4e-171  8.5e-169  559.9   8.1    42   423   230   675   190   675 0.89 -
scaffold780:16568-16930   -            121 66447at147550        -            442   2.2e-43  146.6   1.1   1   1   1.5e-45   2.3e-43  146.5   1.1   333   442    11   121     1   121 0.95 -
scaffold473:92043-92318   -             92 66447at147550        -            442   6.3e-32  108.8   3.8   1   1   4.3e-34   6.8e-32  108.7   3.8   347   438     2    92     1    92 0.95 -
scaffold493:61-2335       -            699 66447at147550        -            442   3.7e-14   50.3  10.2   1   1   4.5e-16   7.1e-14   49.3  10.2    66   104   146   185   140   195 0.93 -
scaffold528:45507-47776   -            729 66447at147550        -            442   2.4e-11   41.0   4.2   1   1   2.4e-13   3.8e-11   40.4   4.2    49   131    21   105    10   153 0.71 -
scaffold535:224257-226735 -            463 66447at147550        -            442   5.3e-09   33.3   3.8   1   1     5e-11   7.9e-09   32.7   3.8    65   127     4    67     1   101 0.87 -
scaffold483:19352-21683   -            714 66447at147550        -            442   9.3e-07   25.9   5.3   1   1   1.1e-08   1.8e-06   24.9   5.3    38    92    24    78     5    95 0.67 -
scaffold476:65696-67477   -            594 66447at147550        -            442   1.3e-06   25.4   4.1   1   1   1.1e-08   1.8e-06   24.9   4.1    71   181     1   116     1   135 0.76 -
scaffold578:6333-9037     -            748 66447at147550        -            442   1.4e-06   25.3   1.0   1   1   1.3e-08     2e-06   24.8   1.0    65   113    31    80     3   145 0.82 -
scaffold170:62163-63566   -            468 66447at147550        -            442     4e-06   23.8   4.6   1   1   3.4e-08   5.4e-06   23.4   4.6    66   108     6    48     1    74 0.82 -
scaffold27:76414-79350    -            891 66447at147550        -            442   1.1e-05   22.4   5.9   1   1   1.2e-07   1.9e-05   21.6   5.9    74   103     1    31     1    39 0.93 -
scaffold577:16582-18893   -            648 66447at147550        -            442     2e-05   21.5  14.0   1   1   1.3e-07     2e-05   21.5  14.0    65   104    44    83    16   105 0.80 -
scaffold454:25340-27948   -            808 66447at147550        -            442   0.00012   18.9   4.7   1   1   1.2e-06    0.0002   18.2   4.7    57   103     5    52     2    60 0.91 -
scaffold27:249960-252989  -            784 66447at147550        -            442   0.00015   18.6   7.7   1   2   9.4e-07   0.00015   18.6   7.7    70   105     8    43     4    55 0.87 -
scaffold27:249960-252989  -            784 66447at147550        -            442   0.00015   18.6   7.7   2   2       1.2   1.9e+02   -1.5   0.8   212   240   610   638   593   699 0.65 -
scaffold218:61800-63176   -            459 66447at147550        -            442   0.00041   17.2  20.9   1   2   4.3e-06   0.00067   16.5   4.9    70    98     6    35     1    41 0.91 -
scaffold218:61800-63176   -            459 66447at147550        -            442   0.00041   17.2  20.9   2   2    0.0043      0.68    6.6   8.0    66   106    79   120    76   135 0.80 -
scaffold492:15009-16496   -            496 66447at147550        -            442   0.00056   16.7   5.7   1   1   5.2e-06   0.00082   16.2   5.7    61   105     4    49     2    59 0.77 -
scaffold197:56988-60258   -           1056 66447at147550        -            442   0.00063   16.6   4.8   1   1   7.5e-06    0.0012   15.6   4.8    61   103    79   122    71   132 0.83 -
scaffold9:287651-289091   -            400 66447at147550        -            442   0.00084   16.1   1.0   1   1   7.3e-06    0.0012   15.7   1.0    77   105     1    30     1    46 0.84 -
scaffold746:10845-12510   -            528 66447at147550        -            442    0.0009   16.1   4.4   1   1   8.1e-06    0.0013   15.5   4.4    58    93     4    41     1    60 0.82 -
scaffold639:26420-27814   -            465 66447at147550        -            442    0.0017   15.2   5.1   1   1   1.5e-05    0.0024   14.7   5.1    66    97     3    35     1    46 0.88 -
scaffold50:549747-551327  -            527 66447at147550        -            442    0.0018   15.0   6.4   1   1   1.9e-05     0.003   14.3   6.4    70   104     6    41     2    69 0.84 -
scaffold492:114638-114976 -            113 66447at147550        -            442    0.0082   12.9   0.8   1   1   6.6e-05      0.01   12.5   0.8   388   440    31    85    13    87 0.69 -
scaffold322:239281-242127 -            900 66447at147550        -            442    0.0098   12.6  10.4   1   1   9.4e-05     0.015   12.0  10.4    48   115     4    68     1    79 0.73 -
scaffold332:21672-22597   -            246 66447at147550        -            442     0.041   10.6   0.0   1   1   0.00031     0.048   10.3   0.0   236   294    58   116    11   136 0.75 -
scaffold130:91782-93404   -            541 66447at147550        -            442     0.059   10.1   4.2   1   1   0.00064       0.1    9.3   4.2    70   100    10    40     5    74 0.84 -
scaffold296:4598-6810     -            713 66447at147550        -            442     0.079    9.6   4.9   1   1     0.011       1.8    5.2   4.9   353   438   336   405   303   409 0.52 -
scaffold733:5736-8369     -            878 66447at147550        -            442      0.51    7.0   9.4   1   2    0.0024      0.37    7.4   7.4    45    98   116   172   102   202 0.74 -
scaffold733:5736-8369     -            878 66447at147550        -            442      0.51    7.0   9.4   2   2       3.9   6.2e+02   -3.2   0.0   192   206   238   252   225   259 0.82 -
scaffold216:11618-14635   -            985 66447at147550        -            442       2.2    4.9  10.9   1   2    0.0014      0.22    8.2   4.8    65    98   104   138    50   151 0.80 -
scaffold216:11618-14635   -            985 66447at147550        -            442       2.2    4.9  10.9   2   2      0.53        84   -0.3   0.3    83   182   734   834   723   853 0.54 -
scaffold140:60189-63462   -           1015 66447at147550        -            442       8.9    2.9  14.2   1   2   0.00017     0.026   11.2   3.3    66   107    67   109    46   123 0.86 -
scaffold140:60189-63462   -           1015 66447at147550        -            442       8.9    2.9  14.2   2   2       6.2   9.8e+02   -3.9   3.2   184   234   841   892   830   895 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66447at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/66447at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66447at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:00 2023
# [ok]
