#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold250:17318-19557 -            706 11842at147550        -            473  1.8e-186  618.2   0.1   1   4     0.039        26    1.2   0.0     1    19    23    41    23    58 0.88 -
scaffold250:17318-19557 -            706 11842at147550        -            473  1.8e-186  618.2   0.1   2   4   1.1e-72   6.9e-70  233.9   0.0    42   187   120   272   115   282 0.92 -
scaffold250:17318-19557 -            706 11842at147550        -            473  1.8e-186  618.2   0.1   3   4   1.2e-14   8.1e-12   42.4   0.0   184   233   347   402   337   408 0.82 -
scaffold250:17318-19557 -            706 11842at147550        -            473  1.8e-186  618.2   0.1   4   4    3e-103  1.9e-100  334.6   0.0   230   472   426   700   412   701 0.91 -
scaffold190:62364-64125 -            567 11842at147550        -            473     6e-19   65.9   0.0   1   2   4.9e-12   3.2e-09   33.8   0.0    87   185   267   366   242   377 0.81 -
scaffold190:62364-64125 -            567 11842at147550        -            473     6e-19   65.9   0.0   2   2   7.7e-11     5e-08   29.9   0.0   362   447   476   560   464   563 0.81 -
scaffold473:58276-60085 -            582 11842at147550        -            473   2.5e-17   60.5   0.0   1   2   2.8e-11   1.8e-08   31.3   0.0    59   187   209   345   184   361 0.82 -
scaffold473:58276-60085 -            582 11842at147550        -            473   2.5e-17   60.5   0.0   2   2   6.9e-10   4.5e-07   26.7   0.0   407   448   516   557   507   573 0.89 -
scaffold404:16457-17566 -            370 11842at147550        -            473     1e-16   58.5   0.4   1   2   0.00024      0.16    8.4   0.1    88   189    29   142     9   154 0.68 -
scaffold404:16457-17566 -            370 11842at147550        -            473     1e-16   58.5   0.4   2   2   4.9e-16   3.2e-13   47.0   0.0   351   447   259   370   251   370 0.68 -
scaffold87:87555-88890  -            422 11842at147550        -            473   3.6e-16   56.7   0.7   1   2   6.3e-12   4.1e-09   33.5   0.2    81   183   133   234    79   247 0.73 -
scaffold87:87555-88890  -            422 11842at147550        -            473   3.6e-16   56.7   0.7   2   2   2.5e-08   1.7e-05   21.6   0.0   362   436   337   406   320   419 0.82 -
scaffold205:43429-44652 -            408 11842at147550        -            473   3.3e-10   37.1   0.0   1   2   1.2e-07   7.8e-05   19.4   0.0    65   176    43   164    29   181 0.76 -
scaffold205:43429-44652 -            408 11842at147550        -            473   3.3e-10   37.1   0.0   2   2   1.7e-06    0.0011   15.6   0.0   409   445   361   397   354   402 0.92 -
scaffold243:30676-31077 -            134 11842at147550        -            473   8.9e-05   19.2   0.1   1   1   1.4e-07   9.2e-05   19.1   0.1   405   448    85   128    42   131 0.91 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/11842at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/11842at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/11842at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:47 2023
# [ok]
