#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold302:79855-81303 -            423 60699at147550        -            334  1.8e-167  554.5  24.0   1   2  6.2e-135  3.5e-132  438.5  16.8    19   255    37   277     7   287 0.95 -
scaffold302:79855-81303 -            423 60699at147550        -            334  1.8e-167  554.5  24.0   2   2   3.1e-38   1.8e-35  120.6   0.7   253   334   297   382   289   382 0.90 -
scaffold41:76061-77365  -            320 60699at147550        -            334  1.2e-127  423.7  24.3   1   1  2.2e-130  1.3e-127  423.5  24.3    24   328     1   305     1   311 0.93 -
scaffold847:35505-36856 -            334 60699at147550        -            334  2.4e-110  366.7  21.8   1   1  5.6e-113  3.2e-110  366.3  21.8    19   313    32   326    22   332 0.97 -
scaffold104:26969-28410 -            333 60699at147550        -            334  1.5e-101  337.8  20.9   1   2   2.4e-18   1.4e-15   55.3   4.8    19    88    16    82    12    83 0.91 -
scaffold104:26969-28410 -            333 60699at147550        -            334  1.5e-101  337.8  20.9   2   2   2.8e-89   1.6e-86  288.4   9.2   116   331    82   301    80   305 0.95 -
scaffold681:556-1639    -            337 60699at147550        -            334   1.5e-68  229.4  22.4   1   2   1.9e-36   1.1e-33  114.8   7.3    49   189     1   142     1   146 0.97 -
scaffold681:556-1639    -            337 60699at147550        -            334   1.5e-68  229.4  22.4   2   2   2.8e-38   1.6e-35  120.8   7.1   194   309   219   334   214   337 0.97 -
scaffold141:91917-92831 -            285 60699at147550        -            334   7.2e-56  187.7   9.4   1   2   7.4e-31   4.2e-28   96.4   0.2    51   189     1   141     1   144 0.95 -
scaffold141:91917-92831 -            285 60699at147550        -            334   7.2e-56  187.7   9.4   2   2   3.2e-30   1.9e-27   94.3   4.2   191   302   170   281   164   284 0.97 -
scaffold38:12289-14022  -            541 60699at147550        -            334   8.3e-27   92.1  15.1   1   1   5.4e-29   3.1e-26   90.3  15.1     9   318   134   475   127   482 0.84 -
scaffold170:56554-58316 -            565 60699at147550        -            334   3.2e-05   21.2   3.3   1   2      0.16        89    0.0   1.1    84   176   213   308   131   323 0.71 -
scaffold170:56554-58316 -            565 60699at147550        -            334   3.2e-05   21.2   3.3   2   2   6.1e-08   3.5e-05   21.0   0.0   234   315   390   472   382   486 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/60699at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/60699at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/60699at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:57 2023
# [ok]
