#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold343:218272-221419 -           1005 6425at147550         -            801         0 1362.3  20.1   1   4  6.6e-231  4.4e-229  760.7   2.5     9   389     2   427     1   434 0.94 -
scaffold343:218272-221419 -           1005 6425at147550         -            801         0 1362.3  20.1   2   4   1.1e-39   7.2e-38  128.2   0.4   387   472   465   555   444   559 0.90 -
scaffold343:218272-221419 -           1005 6425at147550         -            801         0 1362.3  20.1   3   4  1.1e-142  7.5e-141  468.8   0.8   461   766   587   959   561   962 0.86 -
scaffold343:218272-221419 -           1005 6425at147550         -            801         0 1362.3  20.1   4   4   3.3e-05    0.0022   14.2   0.1   766   785   985  1004   979  1005 0.90 -
scaffold679:35697-36815   -            373 6425at147550         -            801   1.8e-34  117.0   5.4   1   4     4e-08   2.7e-06   23.8   0.1    17    87    12    83     6    95 0.89 -
scaffold679:35697-36815   -            373 6425at147550         -            801   1.8e-34  117.0   5.4   2   4   1.6e-10     1e-08   31.8   0.1    17    88    96   168    81   174 0.91 -
scaffold679:35697-36815   -            373 6425at147550         -            801   1.8e-34  117.0   5.4   3   4   2.5e-10   1.6e-08   31.1   0.0    21   138   184   293   167   297 0.71 -
scaffold679:35697-36815   -            373 6425at147550         -            801   1.8e-34  117.0   5.4   4   4   5.7e-10   3.8e-08   29.9   0.1    16    79   306   370   296   373 0.91 -
scaffold250:114896-117332 -            718 6425at147550         -            801   2.7e-31  106.5   3.8   1   3   1.5e-26     1e-24   84.8   0.3    13   177    13   192     6   203 0.84 -
scaffold250:114896-117332 -            718 6425at147550         -            801   2.7e-31  106.5   3.8   2   3      0.21        14    1.6   0.0   200   224   331   355   324   418 0.87 -
scaffold250:114896-117332 -            718 6425at147550         -            801   2.7e-31  106.5   3.8   3   3   8.4e-07   5.6e-05   19.5   0.1   274   325   492   542   481   551 0.90 -
scaffold8:77148-79251     -            607 6425at147550         -            801   6.9e-23   78.7   1.5   1   3      0.01      0.68    5.9   0.1    46    76   295   325   292   340 0.84 -
scaffold8:77148-79251     -            607 6425at147550         -            801   6.9e-23   78.7   1.5   2   3   2.4e-10   1.6e-08   31.2   0.1    57   174   353   460   330   461 0.83 -
scaffold8:77148-79251     -            607 6425at147550         -            801   6.9e-23   78.7   1.5   3   3   1.5e-13     1e-11   41.7   0.0    17   178   437   605   433   607 0.85 -
scaffold290:53613-55254   -            520 6425at147550         -            801   3.3e-19   66.5   7.5   1   4   2.8e-07   1.9e-05   21.0   0.1   273   327   161   214   136   223 0.84 -
scaffold290:53613-55254   -            520 6425at147550         -            801   3.3e-19   66.5   7.5   2   4   0.00049     0.033   10.3   0.1    21    80   245   307   224   325 0.54 -
scaffold290:53613-55254   -            520 6425at147550         -            801   3.3e-19   66.5   7.5   3   4   1.7e-10   1.2e-08   31.6   0.0    94   176   394   477   389   485 0.91 -
scaffold290:53613-55254   -            520 6425at147550         -            801   3.3e-19   66.5   7.5   4   4     0.011      0.71    5.9   0.2   102   134   486   518   476   520 0.66 -
scaffold679:36393-37040   -            216 6425at147550         -            801   5.1e-19   65.9   6.4   1   2   7.9e-06   0.00053   16.2   0.1   276   327     2    54     1    67 0.69 -
scaffold679:36393-37040   -            216 6425at147550         -            801   5.1e-19   65.9   6.4   2   2   1.8e-16   1.2e-14   51.4   2.2    16   155    74   204    63   214 0.92 -
scaffold39:57898-58915    -            313 6425at147550         -            801   3.8e-15   53.1   0.1   1   2   6.5e-08   4.3e-06   23.1   0.0    51   175    17   134    11   147 0.80 -
scaffold39:57898-58915    -            313 6425at147550         -            801   3.8e-15   53.1   0.1   2   2   3.4e-09   2.3e-07   27.4   0.1    13   172   147   307   138   312 0.84 -
scaffold262:5982-8751     -            898 6425at147550         -            801   9.5e-15   51.8   6.6   1   5   4.3e-08   2.9e-06   23.7   0.1    20   181    61   228    53   244 0.77 -
scaffold262:5982-8751     -            898 6425at147550         -            801   9.5e-15   51.8   6.6   2   5   7.9e-05    0.0053   12.9   0.0    13    76   342   407   330   419 0.76 -
scaffold262:5982-8751     -            898 6425at147550         -            801   9.5e-15   51.8   6.6   3   5   4.8e-05    0.0032   13.7   0.2    21   148   436   555   416   584 0.77 -
scaffold262:5982-8751     -            898 6425at147550         -            801   9.5e-15   51.8   6.6   4   5      0.17        12    1.9   0.1    58    84   579   605   550   609 0.85 -
scaffold262:5982-8751     -            898 6425at147550         -            801   9.5e-15   51.8   6.6   5   5       7.5     5e+02   -3.5   0.0   302   326   675   699   672   702 0.62 -
scaffold377:5691-7553     -            580 6425at147550         -            801   9.9e-15   51.7   1.4   1   2   1.9e-13   1.2e-11   41.5   0.4    14   163   313   453   300   472 0.83 -
scaffold377:5691-7553     -            580 6425at147550         -            801   9.9e-15   51.7   1.4   2   2    0.0012     0.083    9.0   0.0   107   178   482   556   468   566 0.83 -
