#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold232:40368-42556  -            708 29573at147550        -            444  1.3e-240  796.6  31.0   1   3       1.6   1.2e+03   -4.1   1.5     4    21   138   155   117   170 0.60 -
scaffold232:40368-42556  -            708 29573at147550        -            444  1.3e-240  796.6  31.0   2   3   2.2e-47   1.7e-44  150.3   2.3    26   135   227   354   199   360 0.79 -
scaffold232:40368-42556  -            708 29573at147550        -            444  1.3e-240  796.6  31.0   3   3  7.7e-202  5.9e-199  659.3  12.2   129   440   377   691   373   695 0.97 -
scaffold14:226254-229229 -            949 29573at147550        -            444   4.2e-79  264.3   0.6   1   1   8.6e-82   6.6e-79  263.7   0.6    67   426   541   920   528   930 0.86 -
scaffold237:7304-10300   -            930 29573at147550        -            444   1.6e-36  124.0   8.3   1   1   3.5e-39   2.7e-36  123.2   8.3   136   425   199   491   189   503 0.91 -
scaffold28:72290-74371   -            694 29573at147550        -            444   1.5e-13   48.3  16.6   1   4   6.9e-09   5.3e-06   23.4   1.8   214   339   108   232    88   237 0.77 -
scaffold28:72290-74371   -            694 29573at147550        -            444   1.5e-13   48.3  16.6   2   4      0.59   4.5e+02   -2.7   0.0   186   226   297   338   286   342 0.74 -
scaffold28:72290-74371   -            694 29573at147550        -            444   1.5e-13   48.3  16.6   3   4   4.9e-05     0.037   10.7   0.2   163   236   362   438   357   446 0.80 -
scaffold28:72290-74371   -            694 29573at147550        -            444   1.5e-13   48.3  16.6   4   4   1.3e-07    0.0001   19.2   1.0   175   346   448   625   439   649 0.70 -
scaffold50:159622-161724 -            680 29573at147550        -            444   1.4e-10   38.5   2.0   1   2   1.6e-07   0.00012   18.9   0.1   182   225   527   570   511   618 0.84 -
scaffold50:159622-161724 -            680 29573at147550        -            444   1.4e-10   38.5   2.0   2   2   2.2e-07   0.00017   18.4   0.2   175   227   620   672   610   678 0.90 -
scaffold721:33194-34908  -            387 29573at147550        -            444   1.1e-07   28.9   0.9   1   2   4.7e-05     0.036   10.8   0.0   201   226   260   285   251   294 0.87 -
scaffold721:33194-34908  -            387 29573at147550        -            444   1.1e-07   28.9   0.9   2   2   2.9e-06    0.0022   14.7   0.4   196   260   312   376   301   383 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/29573at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/29573at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/29573at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:48 2023
# [ok]
