#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold87:83145-84593    -            483 80317at147550        -            272  5.8e-100  331.7   0.1   1   2   3.6e-53     2e-50  169.2   0.0    37   146   174   285   135   292 0.90 -
scaffold87:83145-84593    -            483 80317at147550        -            272  5.8e-100  331.7   0.1   2   2   1.8e-50     1e-47  160.4   0.0   148   272   335   475   322   475 0.90 -
scaffold46:325608-326321  -            238 80317at147550        -            272   3.8e-27   92.9   0.0   1   1   8.2e-30   4.7e-27   92.6   0.0    51   237    20   220    15   238 0.79 -
scaffold424:146106-146867 -            254 80317at147550        -            272   8.7e-26   88.4   0.0   1   2   2.8e-28   1.6e-25   87.6   0.1    52   146    29   125    22   145 0.92 -
scaffold424:146106-146867 -            254 80317at147550        -            272   8.7e-26   88.4   0.0   2   2       1.9   1.1e+03   -3.7   0.0   208   236   208   236   196   237 0.63 -
scaffold121:74110-74832   -            241 80317at147550        -            272   1.7e-25   87.4   0.0   1   1   4.2e-28   2.4e-25   87.0   0.0    50   169    85   210    81   218 0.86 -
scaffold94:21269-21943    -            225 80317at147550        -            272   1.4e-18   64.8   0.1   1   1   2.7e-20   1.6e-17   61.3   0.1    52   235    15   223     6   225 0.70 -
scaffold156:60055-63086   -            850 80317at147550        -            272   2.1e-14   51.1   0.0   1   1   6.1e-17   3.5e-14   50.3   0.0    54   162   125   234   121   240 0.85 -
scaffold46:62061-63770    -            533 80317at147550        -            272   2.6e-13   47.5   0.0   1   1   7.4e-16   4.3e-13   46.8   0.0    55   162   108   215    85   219 0.86 -
scaffold151:87040-89384   -            759 80317at147550        -            272   3.3e-12   43.9   0.0   1   2   5.3e-10     3e-07   27.6   0.0    52   145   213   312   206   364 0.73 -
scaffold151:87040-89384   -            759 80317at147550        -            272   3.3e-12   43.9   0.0   2   2   2.3e-05     0.013   12.4   0.0   194   236   508   550   478   560 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/80317at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/80317at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/80317at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:01 2023
# [ok]
