#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold205:104126-107053 -            929 7653at147550         -            572  3.7e-263  872.1  33.1   1   5  2.9e-227  1.4e-225  748.0   0.0    24   366    56   417    38   425 0.92 -
scaffold205:104126-107053 -            929 7653at147550         -            572  3.7e-263  872.1  33.1   2   5   1.4e-10   6.9e-09   32.6   0.7   366   403   446   483   436   510 0.77 -
scaffold205:104126-107053 -            929 7653at147550         -            572  3.7e-263  872.1  33.1   3   5   5.8e-06   0.00028   17.4   1.5   400   435   550   593   523   607 0.73 -
scaffold205:104126-107053 -            929 7653at147550         -            572  3.7e-263  872.1  33.1   4   5   4.8e-18   2.4e-16   57.3   6.8   434   512   615   724   602   738 0.77 -
scaffold205:104126-107053 -            929 7653at147550         -            572  3.7e-263  872.1  33.1   5   5   5.5e-10   2.7e-08   30.7   2.9   515   572   858   927   809   927 0.65 -
scaffold311:79317-81767   -            737 7653at147550         -            572   2.2e-67  225.8   1.3   1   2   3.1e-44   1.5e-42  143.8   0.5    15   189    55   228    39   230 0.88 -
scaffold311:79317-81767   -            737 7653at147550         -            572   2.2e-67  225.8   1.3   2   2   1.6e-25   7.7e-24   82.0   0.0   220   334   226   332   225   341 0.93 -
scaffold723:1598-4489     -            918 7653at147550         -            572   7.7e-53  177.7   1.7   1   2   6.5e-37   3.2e-35  119.6   0.2    25   195    15   200     2   202 0.82 -
scaffold723:1598-4489     -            918 7653at147550         -            572   7.7e-53  177.7   1.7   2   2   7.6e-21   3.7e-19   66.5   0.1   228   335   200   299   198   303 0.92 -
scaffold41:176902-179771  -            924 7653at147550         -            572   8.3e-45  151.2   2.4   1   3   1.5e-10   7.2e-09   32.6   0.1    32   126    27   115     2   125 0.84 -
scaffold41:176902-179771  -            924 7653at147550         -            572   8.3e-45  151.2   2.4   2   3   5.3e-20   2.6e-18   63.8   0.3   122   191   133   202   129   205 0.95 -
scaffold41:176902-179771  -            924 7653at147550         -            572   8.3e-45  151.2   2.4   3   3   3.7e-22   1.8e-20   70.9   0.0   224   338   203   309   201   319 0.90 -
scaffold14:182929-186459  -           1084 7653at147550         -            572     2e-41  140.1  15.4   1   3   1.3e-22   6.5e-21   72.3   0.1    37   194     3   183     1   185 0.79 -
scaffold14:182929-186459  -           1084 7653at147550         -            572     2e-41  140.1  15.4   2   3   4.9e-23   2.4e-21   73.8   0.0   223   338   179   286   175   304 0.87 -
scaffold14:182929-186459  -           1084 7653at147550         -            572     2e-41  140.1  15.4   3   3      0.92        45    0.2   0.5   496   568   798   869   780   873 0.70 -
scaffold337:49925-50889   -            302 7653at147550         -            572   3.9e-41  139.1   4.9   1   2   7.1e-33   3.4e-31  106.3   0.3    27   189    23   187     5   194 0.91 -
scaffold337:49925-50889   -            302 7653at147550         -            572   3.9e-41  139.1   4.9   2   2     2e-11   9.9e-10   35.4   0.5   229   333   194   301   188   302 0.75 -
scaffold734:8883-11720    -            602 7653at147550         -            572   8.8e-41  137.9   0.1   1   1   4.1e-42     2e-40  136.8   0.1    21   335   110   422    92   427 0.78 -
scaffold73:38112-39384    -            401 7653at147550         -            572   5.7e-39  131.9   0.3   1   2   2.6e-28   1.3e-26   91.2   0.1    37   186   129   279    91   286 0.87 -
scaffold73:38112-39384    -            401 7653at147550         -            572   5.7e-39  131.9   0.3   2   2   1.7e-12   8.5e-11   38.9   0.0   230   335   289   387   280   394 0.86 -
scaffold261:104721-106032 -            412 7653at147550         -            572     2e-38  130.2   0.6   1   2   2.4e-24   1.2e-22   78.1   0.2    40   192    19   174    10   178 0.88 -
scaffold261:104721-106032 -            412 7653at147550         -            572     2e-38  130.2   0.6   2   2   4.6e-16   2.3e-14   50.7   0.0   227   334   178   281   173   287 0.88 -
scaffold213:2678-3649     -            262 7653at147550         -            572     3e-37  126.3   1.7   1   2   7.3e-25   3.6e-23   79.8   0.2    38   187     4   151     1   154 0.90 -
scaffold213:2678-3649     -            262 7653at147550         -            572     3e-37  126.3   1.7   2   2   8.7e-15   4.2e-13   46.5   0.1   225   323   154   247   151   262 0.80 -
scaffold250:153608-155285 -            538 7653at147550         -            572   7.5e-37  125.0   0.1   1   2   4.8e-28   2.4e-26   90.3   0.0    43   192    18   171    14   176 0.88 -
scaffold250:153608-155285 -            538 7653at147550         -            572   7.5e-37  125.0   0.1   2   2   1.2e-10   5.9e-09   32.9   0.0   229   335   178   287   170   295 0.69 -
scaffold151:179835-183635 -           1198 7653at147550         -            572   1.4e-32  110.9   2.8   1   3   8.5e-13   4.2e-11   40.0   0.2    39   126    51   148    25   150 0.78 -
scaffold151:179835-183635 -           1198 7653at147550         -            572   1.4e-32  110.9   2.8   2   3   1.3e-16   6.3e-15   52.6   0.0   139   273   350   476   340   484 0.83 -
scaffold151:179835-183635 -           1198 7653at147550         -            572   1.4e-32  110.9   2.8   3   3   3.7e-05    0.0018   14.7   0.0   302   337   533   568   527   658 0.81 -
scaffold528:2717-4450     -            578 7653at147550         -            572   2.5e-32  110.0   0.6   1   3      0.27        13    2.0   0.0     2    59   194   250   193   262 0.88 -
scaffold528:2717-4450     -            578 7653at147550         -            572   2.5e-32  110.0   0.6   2   3   5.8e-20   2.8e-18   63.6   0.0    65   173   284   396   279   400 0.82 -
scaffold528:2717-4450     -            578 7653at147550         -            572   2.5e-32  110.0   0.6   3   3   4.4e-13   2.1e-11   40.9   0.0   226   278   432   483   421   489 0.88 -
