#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold28:130254-133442 -           1063 18116at147550        -            674         0 1167.2  15.7   1   4  2.2e-160  1.7e-157  523.3   0.1     1   309    65   415    65   421 0.90 -
scaffold28:130254-133442 -           1063 18116at147550        -            674         0 1167.2  15.7   2   4   3.7e-12   2.8e-09   33.5   0.8   309   338   462   491   454   496 0.91 -
scaffold28:130254-133442 -           1063 18116at147550        -            674         0 1167.2  15.7   3   4     1e-68     8e-66  220.4   0.0   331   478   548   703   502   710 0.85 -
scaffold28:130254-133442 -           1063 18116at147550        -            674         0 1167.2  15.7   4   4  4.5e-121  3.5e-118  393.4   2.0   477   674   742   939   735   939 0.99 -
scaffold108:43405-45483  -            615 18116at147550        -            674   3.2e-32  109.3  25.3   1   4   1.7e-05     0.013   11.5   0.1   593   652   125   183   121   187 0.88 -
scaffold108:43405-45483  -            615 18116at147550        -            674   3.2e-32  109.3  25.3   2   4   7.4e-22   5.6e-19   65.6   4.0   485   658   175   347   171   348 0.93 -
scaffold108:43405-45483  -            615 18116at147550        -            674   3.2e-32  109.3  25.3   3   4   3.5e-16   2.7e-13   46.8   3.0   486   615   308   433   298   441 0.88 -
scaffold108:43405-45483  -            615 18116at147550        -            674   3.2e-32  109.3  25.3   4   4   7.7e-09   5.9e-06   22.5   0.3   483   585   408   508   403   529 0.84 -
scaffold213:16310-18340  -            677 18116at147550        -            674     2e-16   57.1  10.5   1   3   4.1e-10   3.1e-07   26.7   2.3   470   641   202   371   175   376 0.69 -
scaffold213:16310-18340  -            677 18116at147550        -            674     2e-16   57.1  10.5   2   3     6e-12   4.6e-09   32.8   0.3   512   601   389   480   379   493 0.83 -
scaffold213:16310-18340  -            677 18116at147550        -            674     2e-16   57.1  10.5   3   3     0.012       9.5    2.0   0.1   540   569   471   500   468   521 0.82 -
scaffold70:134588-135998 -            451 18116at147550        -            674   8.3e-13   45.2   0.1   1   3   7.3e-06    0.0056   12.7   0.0    69   111   260   303   197   314 0.78 -
scaffold70:134588-135998 -            451 18116at147550        -            674   8.3e-13   45.2   0.1   2   3   1.1e-05    0.0087   12.1   0.0   187   242   317   372   305   385 0.89 -
scaffold70:134588-135998 -            451 18116at147550        -            674   8.3e-13   45.2   0.1   3   3   3.7e-07   0.00028   17.0   0.0    70   111   385   426   379   441 0.89 -
scaffold371:5264-7204    -            601 18116at147550        -            674     8e-05   18.8   0.3   1   1   2.1e-06    0.0016   14.5   0.1   526   601   496   574   438   579 0.70 -
scaffold130:30810-32774  -            655 18116at147550        -            674    0.0002   17.5   0.4   1   1   4.3e-07   0.00033   16.8   0.4   514   582   313   378   272   387 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/18116at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/18116at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/18116at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:43 2023
# [ok]
