#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold785:5562-7104    -            493 66429at147550        -            218  2.5e-104  345.8  21.4   1   4    0.0011      0.97    7.2   0.0     3    30   182   209   180   214 0.84 -
scaffold785:5562-7104    -            493 66429at147550        -            218  2.5e-104  345.8  21.4   2   4   1.1e-54     1e-51  173.8   2.1    21   128   217   341   212   356 0.82 -
scaffold785:5562-7104    -            493 66429at147550        -            218  2.5e-104  345.8  21.4   3   4         5   4.6e+03   -7.5   4.0   119   132   364   377   360   379 0.78 -
scaffold785:5562-7104    -            493 66429at147550        -            218  2.5e-104  345.8  21.4   4   4   2.5e-55   2.3e-52  176.0   0.3   131   217   407   493   393   493 0.94 -
scaffold127:40374-41447  -            358 66429at147550        -            218   5.8e-17   60.2   0.4   1   1   2.7e-18   2.5e-15   54.9   0.4    71   201   210   325   198   334 0.86 -
scaffold809:13509-14522  -            338 66429at147550        -            218   1.1e-07   29.9   0.0   1   1   1.9e-10   1.8e-07   29.2   0.0   145   208    86   149    77   161 0.89 -
scaffold14:147646-149663 -            652 66429at147550        -            218   0.00014   19.8   0.0   1   1     3e-07   0.00028   18.8   0.0   144   199   174   229   117   240 0.85 -
scaffold672:2719-4467    -            562 66429at147550        -            218   0.00055   17.8   0.0   1   1   9.7e-07   0.00089   17.1   0.0   145   212   142   209   139   212 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66429at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/66429at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66429at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:00 2023
# [ok]
