#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   1   8   1.3e-12   2.9e-09   34.1   0.2     1    31     1    31     1    57 0.90 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   2   8    0.0057        13    2.3   0.1    30    44    93   107    91   143 0.81 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   3   8   1.2e-15   2.8e-12   44.0   1.0    47   109   163   234   149   258 0.85 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   4   8  1.5e-100   3.4e-97  323.8   0.0   109   298   294   498   277   525 0.93 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   5   8   1.2e-15   2.6e-12   44.1   1.0   287   363   528   615   501   642 0.74 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   6   8   0.00089         2    5.0   0.0   361   377   702   718   684   736 0.87 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   7   8   7.6e-08   0.00017   18.4   0.2   372   398   758   784   750   791 0.84 -
scaffold641:219-2879    -            887 62958at147550        -            425  4.1e-150  498.2  31.1   8   8   3.5e-15   7.9e-12   42.5   0.3   371   419   804   852   789   856 0.92 -
scaffold324:61949-63772 -            577 62958at147550        -            425     0.033   10.8   0.0   1   1   2.7e-05     0.063    9.9   0.0   160   226   189   257   176   285 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/62958at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/62958at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/62958at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:58 2023
# [ok]
