#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold377:61502-62946  -            424 66653at147550        -            275  5.1e-116  384.9  17.8   1   3     1e-16   1.2e-13   49.1   1.2     1    43     1    44     1    54 0.93 -
scaffold377:61502-62946  -            424 66653at147550        -            275  5.1e-116  384.9  17.8   2   3   1.2e-94   1.4e-91  304.7   0.8    40   211    98   274    85   281 0.94 -
scaffold377:61502-62946  -            424 66653at147550        -            275  5.1e-116  384.9  17.8   3   3   6.9e-14   7.9e-11   39.9   2.2   211   266   311   379   299   388 0.79 -
scaffold495:63387-64546  -            337 66653at147550        -            275   5.5e-09   33.8   0.4   1   2   9.1e-12     1e-08   32.9   0.1     7   201     4   198     2   200 0.76 -
scaffold495:63387-64546  -            337 66653at147550        -            275   5.5e-09   33.8   0.4   2   2         1   1.2e+03   -3.3   0.0     5    28   276   299   273   325 0.76 -
scaffold178:65262-66838  -            483 66653at147550        -            275     0.013   13.0   0.0   1   2     3e-05     0.035   11.5   0.0    44   118    98   177    89   190 0.72 -
scaffold178:65262-66838  -            483 66653at147550        -            275     0.013   13.0   0.0   2   2      0.49   5.7e+02   -2.3   0.0   127   154   207   234   195   243 0.80 -
scaffold35:122388-123384 -            313 66653at147550        -            275      0.02   12.4   0.0   1   2   6.6e-05     0.075   10.4   0.0    29   109     4    89     1    93 0.73 -
scaffold35:122388-123384 -            313 66653at147550        -            275      0.02   12.4   0.0   2   2      0.18   2.1e+02   -0.8   0.0    36    76   183   226   175   240 0.49 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66653at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/66653at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/66653at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:02 2023
# [ok]
