#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold495:16422-18092 -            557 28340at147550        -            368  1.4e-139  463.5   7.7   1   3   3.7e-07   0.00056   17.3   0.0     2    30    16    44    15    51 0.92 -
scaffold495:16422-18092 -            557 28340at147550        -            368  1.4e-139  463.5   7.7   2   3  5.9e-101     9e-98  326.0   3.3    18   257    54   321    44   328 0.84 -
scaffold495:16422-18092 -            557 28340at147550        -            368  1.4e-139  463.5   7.7   3   3     1e-38   1.6e-35  121.2   0.1   255   363   416   533   410   536 0.85 -
scaffold19:47880-51425  -           1182 28340at147550        -            368   0.00013   19.4   5.9   1   5    0.0071        11    3.2   0.0   234   289   292   344   281   349 0.82 -
scaffold19:47880-51425  -           1182 28340at147550        -            368   0.00013   19.4   5.9   2   5     0.025        38    1.5   0.2   164   233   389   458   371   521 0.69 -
scaffold19:47880-51425  -           1182 28340at147550        -            368   0.00013   19.4   5.9   3   5   2.9e-05     0.044   11.1   0.3   206   275   917  1001   866  1022 0.69 -
scaffold19:47880-51425  -           1182 28340at147550        -            368   0.00013   19.4   5.9   4   5     0.024        37    1.5   0.0   136   198   989  1053   985  1065 0.58 -
scaffold19:47880-51425  -           1182 28340at147550        -            368   0.00013   19.4   5.9   5   5      0.05        76    0.4   0.0   135   180  1061  1106  1046  1119 0.75 -
scaffold376:59109-60269 -            387 28340at147550        -            368    0.0022   15.4   0.1   1   2   8.6e-06     0.013   12.8   0.0    94   207    90   204    82   216 0.81 -
scaffold376:59109-60269 -            387 28340at147550        -            368    0.0022   15.4   0.1   2   2      0.15   2.3e+02   -1.1   0.0   282   314   293   326   266   342 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/28340at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/28340at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/28340at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:42 2023
# [ok]
