#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold344:25983-28064   -            652 78522at147550        -            518  2.3e-167  556.0  29.4   1   4   1.7e-25   1.8e-23   81.3   9.1    28    94     3    69     1    84 0.89 -
scaffold344:25983-28064   -            652 78522at147550        -            518  2.3e-167  556.0  29.4   2   4   8.8e-98   9.4e-96  319.7   0.2    97   367   103   411    82   432 0.84 -
scaffold344:25983-28064   -            652 78522at147550        -            518  2.3e-167  556.0  29.4   3   4   9.5e-20     1e-17   62.3   1.1   367   429   441   503   426   538 0.78 -
scaffold344:25983-28064   -            652 78522at147550        -            518  2.3e-167  556.0  29.4   4   4   2.3e-32   2.4e-30  103.9   0.9   418   510   542   650   537   652 0.90 -
scaffold40:203042-204535  -            498 78522at147550        -            518   4.9e-17   60.0   9.1   1   3   2.1e-13   2.2e-11   41.3   8.9    35    99     1    67     1    77 0.73 -
scaffold40:203042-204535  -            498 78522at147550        -            518   4.9e-17   60.0   9.1   2   3   0.00039     0.041   10.8   0.0   225   281   240   299   227   333 0.77 -
scaffold40:203042-204535  -            498 78522at147550        -            518   4.9e-17   60.0   9.1   3   3      0.03       3.2    4.5   0.0   422   487   413   478   408   490 0.82 -
scaffold733:5736-8369     -            878 78522at147550        -            518   4.3e-14   50.3  11.3   1   3   1.7e-11   1.8e-09   35.0  10.9    14    98   117   205   105   213 0.79 -
scaffold733:5736-8369     -            878 78522at147550        -            518   4.3e-14   50.3  11.3   2   3   0.00014     0.015   12.2   0.0   105   273   283   454   263   508 0.78 -
scaffold733:5736-8369     -            878 78522at147550        -            518   4.3e-14   50.3  11.3   3   3       3.3   3.5e+02   -2.2   0.0   187   204   584   601   568   617 0.70 -
scaffold395:57849-60964   -            898 78522at147550        -            518   5.2e-11   40.1   4.7   1   2   4.8e-13   5.2e-11   40.1   4.7    24    77    57   110    50   126 0.90 -
scaffold395:57849-60964   -            898 78522at147550        -            518   5.2e-11   40.1   4.7   2   2      0.16        17    2.1   0.5   114   162   305   353   297   493 0.60 -
scaffold513:611-3727      -            930 78522at147550        -            518   5.3e-11   40.1   6.5   1   2   1.7e-10   1.8e-08   31.7   2.5    29   102    16    89    10    98 0.88 -
scaffold513:611-3727      -            930 78522at147550        -            518   5.3e-11   40.1   6.5   2   2    0.0039      0.42    7.4   0.1   216   368   318   478   198   484 0.64 -
scaffold356:130476-132997 -            744 78522at147550        -            518   6.3e-09   33.2   6.0   1   1   9.1e-11   9.7e-09   32.6   6.0    25    94    80   152    64   161 0.84 -
scaffold218:61800-63176   -            459 78522at147550        -            518   9.8e-09   32.6  23.6   1   2   5.5e-06   0.00059   16.8   5.4    34    69     4    39     1    44 0.90 -
scaffold218:61800-63176   -            459 78522at147550        -            518   9.8e-09   32.6  23.6   2   2   2.3e-07   2.5e-05   21.4  10.4    25    77    72   124    47   223 0.77 -
scaffold50:549747-551327  -            527 78522at147550        -            518     7e-08   29.8   5.8   1   1   1.1e-09   1.2e-07   29.1   5.8    34    92     4    61     2    83 0.78 -
scaffold137:101503-104646 -            919 78522at147550        -            518   3.1e-06   24.4   8.4   1   2   1.6e-06   0.00017   18.6   2.2    23    65    41    86    25    91 0.80 -
scaffold137:101503-104646 -            919 78522at147550        -            518   3.1e-06   24.4   8.4   2   2    0.0013      0.14    9.0   0.5   116   156   298   338   291   347 0.84 -
scaffold760:21098-22519   -            474 78522at147550        -            518   3.8e-06   24.1   7.3   1   1   5.4e-08   5.8e-06   23.5   7.3    27    82    15    70    10    83 0.80 -
scaffold71:172236-174939  -            876 78522at147550        -            518     4e-06   24.0   3.9   1   3   0.00044     0.047   10.6   2.0    42    82     2    41     1    61 0.73 -
scaffold71:172236-174939  -            876 78522at147550        -            518     4e-06   24.0   3.9   2   3    0.0003     0.032   11.1   0.0   104   147   180   220   154   261 0.79 -
scaffold71:172236-174939  -            876 78522at147550        -            518     4e-06   24.0   3.9   3   3      0.81        87   -0.2   0.0   247   268   324   345   304   373 0.79 -
scaffold197:56988-60258   -           1056 78522at147550        -            518   1.2e-05   22.4   6.2   1   2     3e-07   3.2e-05   21.0   0.5    26    76    78   129    67   162 0.79 -
scaffold197:56988-60258   -           1056 78522at147550        -            518   1.2e-05   22.4   6.2   2   2     0.045       4.8    3.9   0.8   111   148   302   339   283   353 0.87 -
scaffold40:123144-124361  -            406 78522at147550        -            518   2.5e-05   21.4   4.9   1   1   3.3e-07   3.5e-05   20.9   4.9    34    91     4    64     1    87 0.78 -
scaffold78:614-3359       -            754 78522at147550        -            518   3.3e-05   21.0   7.0   1   1   5.7e-07   6.1e-05   20.1   7.0    19    67    34    82    23    94 0.88 -
scaffold126:70381-73658   -           1076 78522at147550        -            518   3.7e-05   20.8   7.3   1   1   6.7e-07   7.2e-05   19.9   7.3    23    90    16    89     8   107 0.83 -
scaffold27:249960-252989  -            784 78522at147550        -            518   3.9e-05   20.7   5.3   1   1   6.3e-07   6.8e-05   19.9   5.3    35    67     7    38     1    69 0.80 -
scaffold578:6333-9037     -            748 78522at147550        -            518   5.2e-05   20.3   4.1   1   1   7.7e-07   8.2e-05   19.7   4.1    23    79    23    78     7   105 0.67 -
scaffold410:216708-218066 -            453 78522at147550        -            518   7.2e-05   19.8   0.3   1   1   8.8e-07   9.4e-05   19.5   0.3    32    84     2    60     1   157 0.65 -
scaffold483:19352-21683   -            714 78522at147550        -            518     8e-05   19.7   6.2   1   1   1.2e-06   0.00012   19.1   6.2    15    70    32    90    19   133 0.65 -
scaffold639:26420-27814   -            465 78522at147550        -            518   0.00013   19.0   7.1   1   1   1.9e-06    0.0002   18.4   7.1    33    90     4    61     1    71 0.80 -
scaffold322:239281-242127 -            900 78522at147550        -            518   0.00025   18.1   7.5   1   1   3.5e-06   0.00038   17.5   7.5    21    88     8    78     2    96 0.74 -
scaffold492:15009-16496   -            496 78522at147550        -            518   0.00033   17.7   3.2   1   1   4.4e-06   0.00047   17.2   3.2    28    76     5    56     1   107 0.77 -
scaffold528:45507-47776   -            729 78522at147550        -            518   0.00034   17.6   5.0   1   1   5.6e-06    0.0006   16.8   5.0    10    65    16    71     8   114 0.81 -
