#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold50:159622-161724 -            680 46968at147550        -            502  2.7e-190  631.6  56.4   1   3   5.3e-56   4.8e-53  178.8   8.8     1   162     1   175     1   185 0.88 -
scaffold50:159622-161724 -            680 46968at147550        -            502  2.7e-190  631.6  56.4   2   3   7.5e-26   6.9e-23   79.4  14.2   109   239   213   379   202   404 0.72 -
scaffold50:159622-161724 -            680 46968at147550        -            502  2.7e-190  631.6  56.4   3   3  1.5e-117  1.3e-114  381.9  17.5   239   477   410   680   402   680 0.83 -
scaffold721:33194-34908  -            387 46968at147550        -            502   3.3e-31  106.8   2.2   1   2       2.4   2.2e+03   -4.8   9.3   146   266    76   203    59   212 0.50 -
scaffold721:33194-34908  -            387 46968at147550        -            502   3.3e-31  106.8   2.2   2   2   3.6e-34   3.3e-31  106.8   2.2   279   477   190   387   165   387 0.81 -
scaffold28:72290-74371   -            694 46968at147550        -            502   4.3e-12   43.7  12.4   1   5   1.5e-05     0.013   12.4   0.1   402   471   164   235   153   253 0.89 -
scaffold28:72290-74371   -            694 46968at147550        -            502   4.3e-12   43.7  12.4   2   5      0.33     3e+02   -1.9   0.0   431   474   300   343   292   364 0.75 -
scaffold28:72290-74371   -            694 46968at147550        -            502   4.3e-12   43.7  12.4   3   5   0.00028      0.26    8.2   0.4   405   464   365   424   337   428 0.90 -
scaffold28:72290-74371   -            694 46968at147550        -            502   4.3e-12   43.7  12.4   4   5   5.1e-05     0.047   10.6   0.1   397   473   429   504   423   520 0.85 -
scaffold28:72290-74371   -            694 46968at147550        -            502   4.3e-12   43.7  12.4   5   5   6.5e-07   0.00059   16.9   0.5   401   467   587   654   575   658 0.89 -
scaffold232:40368-42556  -            708 46968at147550        -            502    0.0015   15.6   0.3   1   5         5   4.6e+03  -10.5  11.7   143   259   135   252   100   295 0.55 -
scaffold232:40368-42556  -            708 46968at147550        -            502    0.0015   15.6   0.3   2   5   1.6e-06    0.0015   15.6   0.3   418   468   424   474   395   475 0.90 -
scaffold232:40368-42556  -            708 46968at147550        -            502    0.0015   15.6   0.3   3   5   8.5e-05     0.078    9.9   0.3   326   371   467   512   463   517 0.92 -
scaffold232:40368-42556  -            708 46968at147550        -            502    0.0015   15.6   0.3   4   5      0.07        65    0.3   0.1   402   468   519   588   509   603 0.82 -
scaffold232:40368-42556  -            708 46968at147550        -            502    0.0015   15.6   0.3   5   5     0.031        28    1.5   0.3   429   467   623   661   608   667 0.70 -
scaffold14:226254-229229 -            949 46968at147550        -            502       2.6    4.9  13.3   1   4       0.2   1.8e+02   -1.2   2.0   240   292   544   597   538   610 0.76 -
scaffold14:226254-229229 -            949 46968at147550        -            502       2.6    4.9  13.3   2   4     0.023        21    1.9   0.2   327   369   671   717   614   727 0.65 -
scaffold14:226254-229229 -            949 46968at147550        -            502       2.6    4.9  13.3   3   4   3.8e-05     0.035   11.0   0.3   328   373   712   758   705   765 0.81 -
scaffold14:226254-229229 -            949 46968at147550        -            502       2.6    4.9  13.3   4   4      0.23   2.1e+02   -1.4   0.0   417   469   781   834   761   837 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/46968at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/46968at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/46968at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:53 2023
# [ok]
