#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold40:24581-26463  -            590 46443at147550        -            387  1.6e-195  647.5   3.5   1   4     3e-29   3.4e-26   90.0   0.1     1    68     1    72     1    82 0.86 -
scaffold40:24581-26463  -            590 46443at147550        -            387  1.6e-195  647.5   3.5   2   4  1.4e-133  1.6e-130  433.5   0.0    65   298    90   339    85   346 0.95 -
scaffold40:24581-26463  -            590 46443at147550        -            387  1.6e-195  647.5   3.5   3   4   9.8e-24   1.1e-20   71.9   0.0   295   356   383   449   375   456 0.87 -
scaffold40:24581-26463  -            590 46443at147550        -            387  1.6e-195  647.5   3.5   4   4   3.8e-17   4.4e-14   50.2   0.1   352   387   488   523   477   523 0.92 -
scaffold116:6177-7468   -            409 46443at147550        -            387   1.2e-16   58.6   0.0   1   2      0.27   3.1e+02   -2.0   0.0    15    33    21    39    19    43 0.86 -
scaffold116:6177-7468   -            409 46443at147550        -            387   1.2e-16   58.6   0.0   2   2   2.8e-19   3.2e-16   57.2   0.0    77   250   101   278    73   298 0.82 -
scaffold250:61692-63737 -            682 46443at147550        -            387   1.8e-10   38.3   0.0   1   2     8e-11   9.2e-08   29.3   0.0    82   197   332   463   319   475 0.74 -
scaffold250:61692-63737 -            682 46443at147550        -            387   1.8e-10   38.3   0.0   2   2   0.00074      0.85    6.4   0.0   211   263   501   553   492   563 0.85 -
scaffold9:273670-276024 -            771 46443at147550        -            387     0.034   11.0   0.0   1   1   5.9e-05     0.068   10.0   0.0   193   244   465   515   439   523 0.85 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/46443at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/46443at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/46443at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:52 2023
# [ok]
