#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   1   7   8.1e-24   1.2e-20   69.9   1.5     7    66   142   203   136   209 0.92 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   2   7   2.5e-40   3.7e-37  124.7   0.2    70   167   248   370   240   377 0.83 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   3   7         0         0 1341.2   4.3   163   861   403  1168   388  1190 0.93 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   4   7  4.7e-153  7.3e-150  498.7   3.6   862  1226  1202  1643  1193  1647 0.88 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   5   7  3.3e-283    5e-280  930.6   4.4  1221  1896  1674  2548  1668  2560 0.86 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   6   7         0         0 1151.2  19.2  1897  2513  2605  3285  2601  3296 0.93 -
scaffold847:1540-16455  -           4440 106at147550          -           2993         0 4943.7  82.9   7   7  1.4e-261  2.2e-258  858.8   5.6  2509  2980  3365  3882  3356  3891 0.93 -
scaffold148:34413-42142 -           2229 106at147550          -           2993   2.9e-18   62.1   0.0   1   2    0.0023       3.5    2.1   0.0  2031  2086  1245  1300  1204  1306 0.74 -
scaffold148:34413-42142 -           2229 106at147550          -           2993   2.9e-18   62.1   0.0   2   2   3.8e-20   5.9e-17   57.7   0.0  2661  2993  1880  2229  1874  2229 0.81 -
scaffold473:13445-20743 -           2413 106at147550          -           2993   4.5e-16   54.8   0.7   1   3      0.11   1.7e+02   -3.5   0.1  1135  1177   785   826   780   842 0.79 -
scaffold473:13445-20743 -           2413 106at147550          -           2993   4.5e-16   54.8   0.7   2   3   0.00024      0.37    5.3   0.0  2434  2497  1731  1793  1712  1828 0.79 -
scaffold473:13445-20743 -           2413 106at147550          -           2993   4.5e-16   54.8   0.7   3   3     7e-17   1.1e-13   46.9   0.0  2652  2933  1952  2248  1909  2287 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/106at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/106at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/106at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:39 2023
# [ok]
