#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold656:6016-10604    -           1504 4050at147550         -           1108         0 2003.0  75.9   1   5       0.3        56   -0.8   2.2    16    83    95   164    90   176 0.75 -
scaffold656:6016-10604    -           1504 4050at147550         -           1108         0 2003.0  75.9   2   5   1.5e-52   2.8e-50  169.1  26.1    26   179   179   365   168   369 0.83 -
scaffold656:6016-10604    -           1504 4050at147550         -           1108         0 2003.0  75.9   3   5   1.5e-95   2.8e-93  311.5  18.6   140   326   362   553   359   559 0.90 -
scaffold656:6016-10604    -           1504 4050at147550         -           1108         0 2003.0  75.9   4   5  2.5e-302  4.7e-300  996.2   3.3   314   798   564  1069   560  1089 0.96 -
scaffold656:6016-10604    -           1504 4050at147550         -           1108         0 2003.0  75.9   5   5  6.9e-165  1.3e-162  541.1   0.2   797  1108  1093  1462  1079  1462 0.87 -
scaffold203:46368-49574   -           1044 4050at147550         -           1108  8.7e-147  488.7   3.2   1   2   1.6e-85     3e-83  278.3   0.0   343   711    95   446    84   451 0.86 -
scaffold203:46368-49574   -           1044 4050at147550         -           1108  8.7e-147  488.7   3.2   2   2   3.7e-65   7.1e-63  210.8   1.3   888  1063   447   623   443   631 0.95 -
scaffold41:93122-98062    -           1647 4050at147550         -           1108  1.2e-144  481.6  13.9   1   3       1.3   2.5e+02   -2.9   5.6   235   304   387   455   352   548 0.76 -
scaffold41:93122-98062    -           1647 4050at147550         -           1108  1.2e-144  481.6  13.9   2   3   2.7e-92   5.2e-90  300.7   0.1   387   709   755  1073   750  1088 0.89 -
scaffold41:93122-98062    -           1647 4050at147550         -           1108  1.2e-144  481.6  13.9   3   3   3.2e-58   6.2e-56  187.9   0.1   871  1045  1301  1475  1287  1507 0.93 -
scaffold842:10217-17147   -           1919 4050at147550         -           1108  4.3e-126  420.2  16.8   1   2   1.9e-79   3.7e-77  258.1   2.6   383   703  1084  1400   996  1410 0.83 -
scaffold842:10217-17147   -           1919 4050at147550         -           1108  4.3e-126  420.2  16.8   2   2   2.7e-53   5.2e-51  171.5   1.8   892  1096  1415  1616  1405  1629 0.87 -
scaffold740:37098-42367   -           1645 4050at147550         -           1108  2.1e-112  374.8   7.5   1   3   6.9e-60   1.3e-57  193.4   0.2   371   702   393   722   346   727 0.83 -
scaffold740:37098-42367   -           1645 4050at147550         -           1108  2.1e-112  374.8   7.5   2   3   3.9e-60   7.5e-58  194.2   2.3   886  1101   736   956   731   965 0.87 -
scaffold740:37098-42367   -           1645 4050at147550         -           1108  2.1e-112  374.8   7.5   3   3       5.8   1.1e+03   -5.0   5.3    52    87  1040  1075  1001  1138 0.70 -
scaffold140:40144-42768   -            836 4050at147550         -           1108  2.6e-107  358.0   7.4   1   4   2.9e-10   5.5e-08   29.1   0.0   386   427    87   129    71   131 0.84 -
scaffold140:40144-42768   -            836 4050at147550         -           1108  2.6e-107  358.0   7.4   2   4   1.6e-54   3.1e-52  175.6   0.2   425   659   150   390   138   407 0.90 -
scaffold140:40144-42768   -            836 4050at147550         -           1108  2.6e-107  358.0   7.4   3   4       0.3        58   -0.8   0.0   679   697   569   587   552   590 0.77 -
scaffold140:40144-42768   -            836 4050at147550         -           1108  2.6e-107  358.0   7.4   4   4   3.6e-48     7e-46  154.6   0.3   889  1048   602   761   598   798 0.95 -
scaffold38:49021-52164    -           1048 4050at147550         -           1108   4.7e-90  300.8   2.4   1   2   3.3e-56   6.3e-54  181.2   0.7   366   699   464   811   425   822 0.83 -
scaffold38:49021-52164    -           1048 4050at147550         -           1108   4.7e-90  300.8   2.4   2   2   1.9e-37   3.6e-35  119.1   0.0   892  1036   877  1021   871  1033 0.96 -
scaffold324:76368-79991   -           1208 4050at147550         -           1108     5e-88  294.1   0.1   1   2   2.4e-49   4.5e-47  158.5   0.0   357   701   577   909   570   918 0.83 -
