#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold540:6755-10376    -            963 100478at147550       -            126  1.2e-117  385.4  11.5   1   3     4e-41     3e-38  128.7   0.3     1    70     2    75     2    77 0.97 -
scaffold540:6755-10376    -            963 100478at147550       -            126  1.2e-117  385.4  11.5   2   3   7.2e-42   5.5e-39  131.1   0.4     1    70    78   151    78   153 0.97 -
scaffold540:6755-10376    -            963 100478at147550       -            126  1.2e-117  385.4  11.5   3   3     6e-42   4.6e-39  131.4   0.6     1    71   154   228   154   238 0.95 -
scaffold109:63850-64371   -            174 100478at147550       -            126     1e-65  217.5  16.7   1   3   1.1e-44   8.8e-42  140.2   1.4     1    78     2    83     2    88 0.93 -
scaffold109:63850-64371   -            174 100478at147550       -            126     1e-65  217.5  16.7   2   3   6.4e-18   4.9e-15   53.7   1.5    70   106    88   124    84   135 0.93 -
scaffold109:63850-64371   -            174 100478at147550       -            126     1e-65  217.5  16.7   3   3   8.5e-12   6.5e-09   33.9   0.5   104   126   147   172   142   172 0.92 -
scaffold457:131264-131675 -             92 100478at147550       -            126   2.6e-39  132.2   0.2   1   1   3.8e-42   2.9e-39  132.0   0.2     3    74     1    76     1    89 0.93 -
scaffold101:22265-22465   -             67 100478at147550       -            126   3.1e-13   47.9   0.0   1   1   4.6e-16   3.5e-13   47.7   0.0     2    57     3    58     2    63 0.95 -
scaffold687:41286-42795   -            470 100478at147550       -            126   0.00034   18.7   0.1   1   1     7e-07   0.00054   18.1   0.1     4    65    17    84    14    89 0.78 -
scaffold213:225507-227018 -            376 100478at147550       -            126    0.0022   16.1   0.1   1   1   5.6e-06    0.0043   15.2   0.1    10    56     8    54     3    70 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/100478at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/100478at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/100478at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:37 2023
# [ok]
