#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold9:315863-316895 -            259 91636at147550        -            145   1.6e-48  163.2  22.1   1   4   2.8e-05     0.033   13.0   0.4    12    28    27    43    11    62 0.69 -
scaffold9:315863-316895 -            259 91636at147550        -            145   1.6e-48  163.2  22.1   2   4      0.13   1.4e+02    1.2   0.1    82   142    41    97    39   101 0.76 -
scaffold9:315863-316895 -            259 91636at147550        -            145   1.6e-48  163.2  22.1   3   4   3.2e-43   3.6e-40  136.1   8.0    33   124    99   190    89   205 0.92 -
scaffold9:315863-316895 -            259 91636at147550        -            145   1.6e-48  163.2  22.1   4   4   2.8e-08   3.3e-05   22.7   1.1   118   145   232   259   197   259 0.83 -
scaffold4:97251-99394   -            686 91636at147550        -            145   3.9e-20   71.1  18.9   1   3     9e-18     1e-14   53.5   1.9    36   117   176   258   165   274 0.90 -
scaffold4:97251-99394   -            686 91636at147550        -            145   3.9e-20   71.1  18.9   2   3     2e-08   2.3e-05   23.2   4.7    44    85   337   376   321   399 0.80 -
scaffold4:97251-99394   -            686 91636at147550        -            145   3.9e-20   71.1  18.9   3   3     0.098   1.1e+02    1.5   0.1    53    88   409   443   394   455 0.80 -
scaffold412:47674-50143 -            731 91636at147550        -            145   7.1e-08   31.4   0.3   1   1   1.5e-10   1.7e-07   30.1   0.3    60    98   175   213   146   250 0.86 -
scaffold687:85313-92790 -           2463 91636at147550        -            145   4.8e-05   22.2   1.5   1   2   4.2e-08   4.8e-05   22.2   1.5    45   127   374   449   359   460 0.71 -
scaffold687:85313-92790 -           2463 91636at147550        -            145   4.8e-05   22.2   1.5   2   2       1.3   1.5e+03   -2.2   0.2    81   118  1579  1616  1574  1633 0.66 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/91636at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/91636at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/91636at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:06 2023
# [ok]
