#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   1   6     2e-14   4.5e-11   40.5   4.5     1    59     3    74     3    89 0.70 -
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   2   6   5.9e-13   1.3e-09   35.7  10.6    50    98    87   136    74   137 0.84 -
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   3   6     2e-40   4.5e-37  126.3  36.2    83   242   131   334   130   341 0.74 -
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   4   6   3.4e-14   7.7e-11   39.7  24.6   221   335   340   487   334   493 0.66 -
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   5   6   9.1e-74   2.1e-70  236.2  11.3   311   450   496   641   488   653 0.92 -
scaffold189:81500-83657 -            701 42808at147550        -            487  3.5e-152  505.9 115.8   6   6     3e-16   6.9e-13   46.5   1.4   449   487   661   699   658   699 0.95 -
scaffold284:39223-40147 -            287 42808at147550        -            487     4e-07   27.5   0.3   1   2     0.062   1.4e+02   -0.7   0.3    14    67    41    95    30   137 0.61 -
scaffold284:39223-40147 -            287 42808at147550        -            487     4e-07   27.5   0.3   2   2   1.8e-10     4e-07   27.5   0.3   421   477   184   240   172   249 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/42808at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/42808at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/42808at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:48 2023
# [ok]
