#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold77:72445-73786   -            422 69141at147550        -            294  5.3e-141  467.1   0.4   1   2   2.9e-82   1.7e-79  265.2   0.0     1   167    11   191    11   202 0.93 -
scaffold77:72445-73786   -            422 69141at147550        -            294  5.3e-141  467.1   0.4   2   2   2.1e-62   1.2e-59  200.1   0.3   169   294   295   421   288   421 0.96 -
scaffold136:40529-43423  -            942 69141at147550        -            294   5.8e-29   99.4   0.3   1   2   1.1e-06   0.00061   17.2   0.0   215   269   357   411   331   423 0.83 -
scaffold136:40529-43423  -            942 69141at147550        -            294   5.8e-29   99.4   0.3   2   2     9e-26   5.1e-23   79.8   0.3   174   290   522   637   515   640 0.91 -
scaffold635:63421-66378  -            762 69141at147550        -            294   1.9e-16   58.2   1.9   1   2   1.6e-10     9e-08   29.8   0.0   210   283    14    87     4    90 0.86 -
scaffold635:63421-66378  -            762 69141at147550        -            294   1.9e-16   58.2   1.9   2   2   2.1e-09   1.2e-06   26.1   1.8   213   275   220   282   210   293 0.92 -
scaffold261:83148-86522  -           1125 69141at147550        -            294     4e-10   37.5   0.2   1   1   5.3e-12   3.1e-09   34.6   0.2   210   261   341   392   249   406 0.79 -
scaffold250:34080-36566  -            522 69141at147550        -            294   7.2e-10   36.7   3.9   1   2   1.9e-10   1.1e-07   29.5   2.3   198   290    30   122    22   126 0.90 -
scaffold250:34080-36566  -            522 69141at147550        -            294   7.2e-10   36.7   3.9   2   2    0.0019       1.1    6.6   0.0   209   273   311   385   301   391 0.75 -
scaffold842:10217-17147  -           1919 69141at147550        -            294   1.4e-06   25.9   0.1   1   1   4.8e-09   2.8e-06   24.9   0.1   200   268  1847  1914  1843  1919 0.85 -
scaffold38:127206-128003 -            266 69141at147550        -            294    0.0011   16.4   0.0   1   1   3.3e-06    0.0019   15.6   0.0    10    40     4    34     2    38 0.89 -
scaffold570:17822-18490  -            223 69141at147550        -            294     0.015   12.6   0.0   1   1   3.9e-05     0.022   12.1   0.0    11    67     4    68     1    81 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/69141at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/69141at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/69141at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:59 2023
# [ok]
