#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold284:50055-51044   -            330 51084at147550        -            187   5.5e-63  210.4  29.4   1   4   1.4e-29   2.1e-26   91.2  13.2     2    99     6   116     5   120 0.86 -
scaffold284:50055-51044   -            330 51084at147550        -            187   5.5e-63  210.4  29.4   2   4    0.0064       9.7    4.2   0.1    96   111   140   155   137   158 0.85 -
scaffold284:50055-51044   -            330 51084at147550        -            187   5.5e-63  210.4  29.4   3   4   7.8e-05      0.12   10.4   0.9   109   127   181   199   167   211 0.77 -
scaffold284:50055-51044   -            330 51084at147550        -            187   5.5e-63  210.4  29.4   4   4   4.7e-36   7.2e-33  112.2   0.2   112   187   252   330   239   330 0.91 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   1  11      0.16   2.4e+02   -0.3   0.5    42    74   231   263   218   282 0.78 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   2  11    0.0078        12    3.9   5.2    31   110   337   420   333   423 0.80 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   3  11      0.14   2.2e+02   -0.2   1.7    40    92   426   479   409   491 0.52 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   4  11     0.017        26    2.8   1.1    29    73   461   505   447   514 0.82 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   5  11      0.24   3.7e+02   -1.0   0.1    43    78   573   608   570   621 0.61 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   6  11   2.7e-06    0.0042   15.2   0.3   144   178   622   656   620   662 0.95 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   7  11       0.1   1.5e+02    0.3   0.6    30    66   664   700   656   716 0.65 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   8  11   0.00026       0.4    8.7  12.7     8    99   692   786   684   795 0.84 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3   9  11      0.57   8.7e+02   -2.2   0.0   157   173   823   839   810   844 0.83 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3  10  11       2.8   4.3e+03   -4.4   8.8    23    96   863   944   853   954 0.62 -
scaffold499:43337-46880   -           1132 51084at147550        -            187    0.0042   15.2   0.3  11  11      0.26   3.9e+02   -1.0   6.2    31    93   956  1022   944  1034 0.73 -
scaffold255:234026-234700 -            225 51084at147550        -            187       3.1    5.8  19.9   1   3    0.0044       6.7    4.7   8.4    29   134    19   125     6   130 0.72 -
scaffold255:234026-234700 -            225 51084at147550        -            187       3.1    5.8  19.9   2   3   0.00031      0.48    8.5   0.2   153   177   129   153   123   162 0.82 -
scaffold255:234026-234700 -            225 51084at147550        -            187       3.1    5.8  19.9   3   3      0.11   1.7e+02    0.1   0.6    26    63   164   201   158   207 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/51084at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/51084at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/51084at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:56 2023
# [ok]
