#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold540:1225-3872     -            862 15330at147550        -            469  3.1e-272  901.0   1.3   1   3      0.35   2.3e+02   -2.0   0.0     7    18   242   253   239   257 0.87 -
scaffold540:1225-3872     -            862 15330at147550        -            469  3.1e-272  901.0   1.3   2   3   1.4e-05    0.0089   12.6   0.1    13    40   283   309   275   330 0.82 -
scaffold540:1225-3872     -            862 15330at147550        -            469  3.1e-272  901.0   1.3   3   3  1.3e-270  8.3e-268  886.4   0.0    32   469   399   862   390   862 0.96 -
scaffold96:261109-263860  -            850 15330at147550        -            469   3.3e-10   37.1   6.1   1   2   1.1e-12     7e-10   36.0   5.8    69   131   433   497   399   516 0.82 -
scaffold96:261109-263860  -            850 15330at147550        -            469   3.3e-10   37.1   6.1   2   2      0.74   4.9e+02   -3.0   0.0   286   333   550   596   538   604 0.82 -
scaffold323:26436-28033   -            401 15330at147550        -            469   2.3e-05   21.1   8.4   1   2   7.6e-08     5e-05   20.0   3.8    72   133     9    74     2    89 0.85 -
scaffold323:26436-28033   -            401 15330at147550        -            469   2.3e-05   21.1   8.4   2   2    0.0083       5.4    3.4   0.1   262   360   234   324   224   347 0.74 -
scaffold197:56988-60258   -           1056 15330at147550        -            469    0.0043   13.6   0.5   1   1     1e-05    0.0069   13.0   0.5    81   116    77   113    66   142 0.80 -
scaffold250:248635-250411 -            518 15330at147550        -            469     0.053   10.0   1.5   1   1   0.00013     0.084    9.4   1.5     3    96   182   284   180   297 0.81 -
scaffold243:123842-125788 -            623 15330at147550        -            469      0.42    7.1   2.5   1   1     0.001      0.66    6.4   2.5    92   114   530   552   514   558 0.89 -
scaffold746:10845-12510   -            528 15330at147550        -            469      0.59    6.6   6.2   1   1    0.0016         1    5.8   6.2    79   116     5    42     2    48 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/15330at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/15330at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/15330at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:44 2023
# [ok]
