#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold2:89010-92291    -           1094 3745at147550         -            862         0 1505.5  10.9   1   2         0         0 1426.3   1.7     1   771     1   904     1   909 0.90 -
scaffold2:89010-92291    -           1094 3745at147550         -            862         0 1505.5  10.9   2   2   3.2e-22   2.4e-19   66.8   2.1   770   861   936  1089   915  1090 0.76 -
scaffold120:21577-27340  -           1894 3745at147550         -            862     1e-64  216.9   0.2   1   3   1.7e-05     0.013   11.4   0.1   341   376  1278  1314  1269  1327 0.81 -
scaffold120:21577-27340  -           1894 3745at147550         -            862     1e-64  216.9   0.2   2   3   0.00013     0.097    8.5   0.0   381   403  1348  1370  1343  1413 0.75 -
scaffold120:21577-27340  -           1894 3745at147550         -            862     1e-64  216.9   0.2   3   3     2e-60   1.6e-57  193.1   0.0   462   755  1495  1801  1458  1815 0.88 -
scaffold50:142738-145401 -            677 3745at147550         -            862   3.5e-59  198.6   0.0   1   1   7.8e-62     6e-59  197.8   0.0   339   737   202   655   192   670 0.77 -
scaffold641:40686-45649  -           1626 3745at147550         -            862   7.6e-42  141.2   0.1   1   3   3.3e-10   2.5e-07   27.0   0.1   336   415  1076  1159  1065  1173 0.86 -
scaffold641:40686-45649  -           1626 3745at147550         -            862   7.6e-42  141.2   0.1   2   3   3.4e-17   2.6e-14   50.2   0.0   470   590  1185  1314  1175  1318 0.86 -
scaffold641:40686-45649  -           1626 3745at147550         -            862   7.6e-42  141.2   0.1   3   3   3.2e-20   2.5e-17   60.1   0.0   611   731  1374  1489  1360  1512 0.89 -
scaffold627:11530-13071  -            514 3745at147550         -            862   3.4e-30  102.7   0.0   1   2   3.8e-13   2.9e-10   36.8   0.0   340   562    28   273    23   277 0.67 -
scaffold627:11530-13071  -            514 3745at147550         -            862   3.4e-30  102.7   0.0   2   2   1.9e-20   1.4e-17   60.9   0.0   555   751   302   508   287   512 0.79 -
scaffold585:34009-38474  -           1416 3745at147550         -            862   2.4e-25   86.6   0.2   1   4       0.2   1.5e+02   -2.0   0.1   169   200   179   212   161   220 0.74 -
scaffold585:34009-38474  -           1416 3745at147550         -            862   2.4e-25   86.6   0.2   2   4   2.7e-08   2.1e-05   20.7   0.0   341   402   796   862   785   886 0.81 -
scaffold585:34009-38474  -           1416 3745at147550         -            862   2.4e-25   86.6   0.2   3   4   1.3e-08     1e-05   21.7   0.0   471   554  1022  1118  1005  1127 0.73 -
scaffold585:34009-38474  -           1416 3745at147550         -            862   2.4e-25   86.6   0.2   4   4   5.8e-14   4.5e-11   39.4   0.0   636   761  1210  1334  1189  1343 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/3745at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/3745at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/3745at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:49 2023
# [ok]
