#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold337:21815-23932   -            706 32657at147550        -            497  7.2e-269  890.1  12.2   1   3     0.011       1.6    5.0   2.6     1    25    27    51    27    76 0.77 -
scaffold337:21815-23932   -            706 32657at147550        -            497  7.2e-269  890.1  12.2   2   3   1.2e-12   1.8e-10   37.8   1.0    18    58   137   180   119   190 0.83 -
scaffold337:21815-23932   -            706 32657at147550        -            497  7.2e-269  890.1  12.2   3   3    2e-259  2.9e-257  851.8   0.0    57   497   247   703   227   703 0.96 -
scaffold115:178419-181611 -           1008 32657at147550        -            497   2.2e-96  321.1   0.1   1   1   2.9e-98   4.3e-96  320.2   0.1    36   489   317   763   304   771 0.91 -
scaffold64:254731-256409  -            394 32657at147550        -            497   4.1e-93  310.4   0.1   1   1   8.2e-95   1.2e-92  308.8   0.1    78   457    25   393    19   394 0.95 -
scaffold255:119134-121303 -            683 32657at147550        -            497   1.8e-91  304.9   0.0   1   1   1.8e-93   2.6e-91  304.4   0.0    80   482   174   577   169   587 0.90 -
scaffold16:31974-34111    -            648 32657at147550        -            497   1.8e-83  278.6   0.0   1   1   2.9e-85   4.3e-83  277.3   0.0   106   490   226   619   195   626 0.85 -
scaffold186:67992-69092   -            367 32657at147550        -            497   4.8e-73  244.2   0.7   1   1     7e-75     1e-72  243.1   0.7    99   466     3   357     1   362 0.92 -
scaffold410:44573-47406   -            926 32657at147550        -            497     7e-68  227.2   0.0   1   2   7.5e-48   1.1e-45  153.9   0.0    98   337    87   307    73   330 0.89 -
scaffold410:44573-47406   -            926 32657at147550        -            497     7e-68  227.2   0.0   2   2   1.4e-22   2.1e-20   70.5   0.0   355   475   359   480   333   484 0.93 -
scaffold50:85198-86547    -            372 32657at147550        -            497   7.5e-67  223.8   2.3   1   1   4.9e-68   7.2e-66  220.5   2.3    95   481     9   364     3   370 0.94 -
scaffold47:13940-15391    -            484 32657at147550        -            497   3.4e-66  221.6   0.0   1   1   6.8e-68     1e-65  220.0   0.0    97   474    10   366     6   387 0.92 -
scaffold14:142476-143887  -            410 32657at147550        -            497   4.1e-65  218.0   0.0   1   1   1.4e-65     2e-63  212.4   0.0    85   467     5   393     1   404 0.86 -
scaffold368:47411-48718   -            398 32657at147550        -            497     5e-65  217.8   1.1   1   1   1.3e-66   1.9e-64  215.9   1.1   105   472    33   381    24   395 0.93 -
scaffold18:26481-27964    -            451 32657at147550        -            497   1.2e-63  213.2   0.2   1   1   2.7e-65   3.9e-63  211.5   0.2   102   459     7   345     1   349 0.91 -
scaffold105:63733-65369   -            524 32657at147550        -            497   2.6e-60  202.2   0.0   1   1   2.8e-62   4.2e-60  201.5   0.0    93   467    99   469    89   479 0.85 -
scaffold226:27268-28966   -            526 32657at147550        -            497   6.2e-58  194.3   0.0   1   1     7e-60     1e-57  193.6   0.0    96   470    52   415    44   419 0.89 -
scaffold452:99620-101899  -            760 32657at147550        -            497     4e-55  185.1   0.0   1   1   6.6e-57   9.8e-55  183.8   0.0   114   471    26   372     8   396 0.87 -
scaffold19:62240-64384    -            715 32657at147550        -            497   1.5e-54  183.2   0.0   1   2   5.2e-38   7.7e-36  121.5   0.0    98   322    50   291    39   302 0.83 -
scaffold19:62240-64384    -            715 32657at147550        -            497   1.5e-54  183.2   0.0   2   2   3.5e-19   5.2e-17   59.4   0.0   384   460   410   488   404   497 0.89 -
scaffold14:157573-159729  -            433 32657at147550        -            497   1.7e-54  183.0   0.0   1   1   3.9e-56   5.8e-54  181.3   0.0    98   466    51   406    35   414 0.86 -
scaffold110:175563-177944 -            728 32657at147550        -            497   6.1e-52  174.6   0.0   1   2   8.7e-38   1.3e-35  120.7   0.0    83   304   160   385    90   392 0.85 -
scaffold110:175563-177944 -            728 32657at147550        -            497   6.1e-52  174.6   0.0   2   2   7.4e-17   1.1e-14   51.7   0.0   351   463   454   570   436   588 0.85 -
scaffold197:48875-50660   -            572 32657at147550        -            497     5e-50  168.3   0.0   1   1     1e-51   1.5e-49  166.7   0.0   107   459    89   459    77   466 0.81 -
scaffold70:120389-121809  -            435 32657at147550        -            497   6.4e-48  161.3   0.9   1   1   3.6e-49   5.3e-47  158.3   0.9    97   483    31   406    22   418 0.83 -
scaffold5:7385-8836       -            484 32657at147550        -            497   9.7e-45  150.8   0.1   1   1   1.1e-46   1.7e-44  150.0   0.1   104   464    10   382     4   414 0.80 -
scaffold295:18956-20835   -            607 32657at147550        -            497   1.7e-42  143.4   0.0   1   2     2e-15     3e-13   47.0   0.1    95   189     5    99     2   106 0.87 -
