#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold120:11023-12450  -            443 41856at147550        -            271  3.2e-131  434.4   0.0   1   1  7.4e-134  6.8e-131  433.3   0.0     7   264    14   297     8   304 0.93 -
scaffold641:30534-31893  -            404 41856at147550        -            271   5.1e-58  194.3   0.0   1   2   1.6e-46   1.5e-43  146.9   0.0    13   155    81   222    68   242 0.88 -
scaffold641:30534-31893  -            404 41856at147550        -            271   5.1e-58  194.3   0.0   2   2   2.8e-15   2.6e-12   44.4   0.0   148   245   265   378   261   391 0.79 -
scaffold740:50411-52265  -            598 41856at147550        -            271   2.6e-14   51.0   0.0   1   2   3.3e-16   3.1e-13   47.5   0.0    10   124    68   187    61   245 0.82 -
scaffold740:50411-52265  -            598 41856at147550        -            271   2.6e-14   51.0   0.0   2   2     0.056        52    0.8   0.1   185   197   294   306   208   322 0.77 -
scaffold78:108851-109573 -            241 41856at147550        -            271   1.2e-09   35.6   0.1   1   2   4.2e-11   3.9e-08   30.7   0.1    92   152    43   109    32   131 0.84 -
scaffold78:108851-109573 -            241 41856at147550        -            271   1.2e-09   35.6   0.1   2   2     0.014        13    2.8   0.0   184   202   177   195   125   200 0.75 -
scaffold216:29064-30269  -            402 41856at147550        -            271   9.1e-09   32.8   0.0   1   2   2.3e-08   2.1e-05   21.8   0.0    27   153    52   175    44   195 0.78 -
scaffold216:29064-30269  -            402 41856at147550        -            271   9.1e-09   32.8   0.0   2   2   0.00026      0.24    8.5   0.0   162   185   265   288   235   357 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/41856at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/41856at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/41856at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:51 2023
# [ok]
