#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold489:8860-10260  -            467 94150at147550        -            302   7.1e-92  305.5  38.1   1   4   9.3e-52   1.1e-48  163.8   0.0     1   117     1   121     1   133 0.90 -
scaffold489:8860-10260  -            467 94150at147550        -            302   7.1e-92  305.5  38.1   2   4      0.45   5.2e+02   -2.7  10.8   126   169   159   202   152   213 0.69 -
scaffold489:8860-10260  -            467 94150at147550        -            302   7.1e-92  305.5  38.1   3   4     4e-44   4.6e-41  138.7  15.5   119   262   206   373   198   383 0.79 -
scaffold489:8860-10260  -            467 94150at147550        -            302   7.1e-92  305.5  38.1   4   4   2.5e-05     0.028   11.3   0.1   272   292   444   466   439   467 0.81 -
scaffold7:113434-114360 -            309 94150at147550        -            302    0.0016   15.4  30.5   1   2       3.4   3.9e+03   -5.6  10.9   123   165   112   151    78   161 0.43 -
scaffold7:113434-114360 -            309 94150at147550        -            302    0.0016   15.4  30.5   2   2   1.5e-06    0.0017   15.3  25.7   100   249   142   307   126   309 0.71 -
scaffold255:86438-87103 -            222 94150at147550        -            302      0.35    7.7   5.5   1   2     0.027        31    1.4   0.1   169   208    52    92    41    99 0.64 -
scaffold255:86438-87103 -            222 94150at147550        -            302      0.35    7.7   5.5   2   2   0.00039      0.45    7.4   2.2    96   168   118   190   109   202 0.73 -
scaffold142:9709-11382  -            558 94150at147550        -            302         6    3.7   9.9   1   1    0.0087        10    3.0   9.9    99   168     9    79     4    87 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/94150at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/94150at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/94150at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:12:08 2023
# [ok]
