#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold343:68053-70766  -            872 16070at147550        -            654  4.4e-251  832.9   5.7   1   4      0.22   3.3e+02   -2.7   0.0     1    23     1    23     1    24 0.90 -
scaffold343:68053-70766  -            872 16070at147550        -            654  4.4e-251  832.9   5.7   2   4    1e-167  1.6e-164  546.9   0.0    21   450    48   531    31   541 0.86 -
scaffold343:68053-70766  -            872 16070at147550        -            654  4.4e-251  832.9   5.7   3   4   2.1e-10   3.3e-07   27.1   2.8   396   459   537   612   503   621 0.71 -
scaffold343:68053-70766  -            872 16070at147550        -            654  4.4e-251  832.9   5.7   4   4   2.3e-76   3.6e-73  245.0   0.1   434   652   614   864   608   866 0.85 -
scaffold40:178685-181368 -            872 16070at147550        -            654   1.4e-10   38.2   0.0   1   3   3.3e-05     0.051    9.9   0.0    89   136    17    64    11    72 0.90 -
scaffold40:178685-181368 -            872 16070at147550        -            654   1.4e-10   38.2   0.0   2   3   3.2e-08   4.9e-05   19.9   0.0   277   346   132   201   121   226 0.83 -
scaffold40:178685-181368 -            872 16070at147550        -            654   1.4e-10   38.2   0.0   3   3    0.0017       2.6    4.3   0.0   261   343   416   501   408   516 0.84 -
scaffold120:38326-39707  -            434 16070at147550        -            654     0.029   10.8   0.0   1   1   3.1e-05     0.048   10.0   0.0   283   339   180   236   156   246 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/16070at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/16070at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/16070at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:39 2023
# [ok]
