#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold125:106761-107413 -            183 86788at147550        -            140   9.3e-56  185.7   1.7   1   2   1.9e-21   6.6e-19   66.3   0.1     1    60    17    78    17    97 0.89 -
scaffold125:106761-107413 -            183 86788at147550        -            140   9.3e-56  185.7   1.7   2   2     6e-38   2.1e-35  119.7   0.2    54   140    92   178    73   178 0.90 -
scaffold452:91711-92242   -            157 86788at147550        -            140   3.1e-16   57.6   0.0   1   2   5.5e-06    0.0019   16.1   0.0    78   116    11    49     4    56 0.85 -
scaffold452:91711-92242   -            157 86788at147550        -            140   3.1e-16   57.6   0.0   2   2   2.8e-13   9.8e-11   39.8   0.0    46   137    60   152    53   155 0.91 -
scaffold27:285943-286585  -            187 86788at147550        -            140     9e-12   43.2   4.3   1   3   3.5e-05     0.012   13.6   0.1    59    98    42    81     9    87 0.77 -
scaffold27:285943-286585  -            187 86788at147550        -            140     9e-12   43.2   4.3   2   3   1.6e-06   0.00055   17.9   0.1    65   109    83   128    78   139 0.79 -
scaffold27:285943-286585  -            187 86788at147550        -            140     9e-12   43.2   4.3   3   3   5.2e-05     0.018   13.0   0.2    12    37   142   167   131   172 0.73 -
scaffold116:109089-109887 -            203 86788at147550        -            140   1.4e-09   36.1   0.8   1   2   2.1e-05    0.0075   14.2   0.0    73   138    35    99    33   101 0.82 -
scaffold116:109089-109887 -            203 86788at147550        -            140   1.4e-09   36.1   0.8   2   2   2.6e-06   0.00091   17.2   0.6    19    96   109   189   107   203 0.70 -
scaffold255:203821-204507 -            156 86788at147550        -            140   7.3e-08   30.5   5.9   1   2    0.0031       1.1    7.2   0.1    73   103     2    32     1    65 0.59 -
scaffold255:203821-204507 -            156 86788at147550        -            140   7.3e-08   30.5   5.9   2   2   1.4e-08   4.9e-06   24.6   2.1    77   139    75   142    66   143 0.85 -
scaffold780:35209-36144   -            291 86788at147550        -            140   1.3e-07   29.7   0.0   1   1   5.7e-10     2e-07   29.1   0.0     5   102   118   222   114   251 0.78 -
scaffold243:136861-139134 -            702 86788at147550        -            140   2.5e-07   28.8   1.1   1   4      0.45   1.6e+02    0.2   0.0     7    36    65    91    59    98 0.66 -
scaffold243:136861-139134 -            702 86788at147550        -            140   2.5e-07   28.8   1.1   2   4     9e-05     0.032   12.2   0.1    77   103   103   129    95   141 0.86 -
scaffold243:136861-139134 -            702 86788at147550        -            140   2.5e-07   28.8   1.1   3   4   7.6e-05     0.027   12.5   0.1    77   118   175   217   136   242 0.84 -
scaffold243:136861-139134 -            702 86788at147550        -            140   2.5e-07   28.8   1.1   4   4         2   7.2e+02   -1.9   0.0   107   136   238   269   219   272 0.70 -
scaffold495:60026-62657   -            662 86788at147550        -            140   0.00016   19.6   4.6   1   3   9.9e-05     0.035   12.1   0.7    78   135    21    79    14    84 0.88 -
scaffold495:60026-62657   -            662 86788at147550        -            140   0.00016   19.6   4.6   2   3      0.64   2.3e+02   -0.3   0.0    19    49    93   123    81   127 0.71 -
scaffold495:60026-62657   -            662 86788at147550        -            140   0.00016   19.6   4.6   3   3    0.0035       1.2    7.1   0.1    13    38   123   148   113   153 0.87 -
scaffold548:51049-53339   -            743 86788at147550        -            140    0.0003   18.8   2.1   1   3       3.5   1.2e+03   -2.7   0.0    10    31   167   188   159   196 0.62 -
scaffold548:51049-53339   -            743 86788at147550        -            140    0.0003   18.8   2.1   2   3      0.45   1.6e+02    0.2   0.0    79   104   262   287   243   291 0.83 -
scaffold548:51049-53339   -            743 86788at147550        -            140    0.0003   18.8   2.1   3   3   2.9e-06     0.001   17.0   0.3    77   123   290   341   287   343 0.76 -
scaffold256:100812-101546 -            198 86788at147550        -            140   0.00049   18.1   0.9   1   2      0.18        65    1.5   0.1    78    98    45    65    28    82 0.71 -
