#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold168:114011-118105 -            531 51115at147550        -            369  8.4e-214  707.6   0.0   1   1  1.8e-216    1e-213  707.3   0.0     1   369    19   409    19   409 0.97 -
scaffold457:84292-85464   -            391 51115at147550        -            369   2.5e-39  133.5   0.1   1   1     5e-42   2.9e-39  133.3   0.1     7   330    27   365    22   391 0.83 -
scaffold141:134903-136191 -            401 51115at147550        -            369     2e-31  107.5   0.4   1   1   4.3e-34   2.5e-31  107.2   0.4    16   316    27   337    18   394 0.74 -
scaffold500:125472-126152 -            227 51115at147550        -            369   6.9e-16   56.4   0.1   1   1   1.5e-18   8.3e-16   56.1   0.1    96   296    14   226     4   227 0.84 -
scaffold168:178772-180654 -            544 51115at147550        -            369   5.5e-15   53.4   0.0   1   1   1.3e-17   7.5e-15   53.0   0.0     9   281   141   437   136   508 0.78 -
scaffold535:114560-115711 -            384 51115at147550        -            369   3.8e-12   44.1   0.0   1   1   1.1e-14   6.5e-12   43.3   0.0    98   282    82   279    76   297 0.75 -
scaffold383:18346-19947   -            512 51115at147550        -            369   1.3e-10   39.0   0.1   1   1   3.1e-13   1.8e-10   38.5   0.1    73   277   197   404   190   469 0.81 -
scaffold36:139662-141181  -            446 51115at147550        -            369   8.2e-10   36.4   0.3   1   2   8.5e-10   4.8e-07   27.3   0.1    98   218   132   260   116   284 0.76 -
scaffold36:139662-141181  -            446 51115at147550        -            369   8.2e-10   36.4   0.3   2   2   0.00094      0.54    7.4   0.0   219   301   289   375   272   406 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/51115at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/51115at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/51115at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:56 2023
# [ok]
