#                                                                                --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name            accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#    ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold28:72290-74371   -            694 23247at147550        -            605  1.8e-266  883.4  20.1   1   1  6.5e-269  5.9e-266  881.7  20.1    23   558   102   692    88   694 0.92 -
scaffold14:226254-229229 -            949 23247at147550        -            605   1.2e-12   45.1   0.2   1   3   4.4e-06    0.0041   13.6   0.0    18   143   617   754   600   759 0.78 -
scaffold14:226254-229229 -            949 23247at147550        -            605   1.2e-12   45.1   0.2   2   3    0.0078       7.2    2.9   0.0    71   142   759   832   754   835 0.82 -
scaffold14:226254-229229 -            949 23247at147550        -            605   1.2e-12   45.1   0.2   3   3   7.1e-10   6.5e-07   26.2   0.1    66   142   830   906   823   915 0.93 -
scaffold232:40368-42556  -            708 23247at147550        -            605     1e-10   38.8   3.4   1   3   7.1e-06    0.0065   13.0   0.1    67   143   398   474   391   480 0.94 -
scaffold232:40368-42556  -            708 23247at147550        -            605     1e-10   38.8   3.4   2   3   7.7e-06     0.007   12.8   0.0    72   143   516   588   507   591 0.88 -
scaffold232:40368-42556  -            708 23247at147550        -            605     1e-10   38.8   3.4   3   3   8.4e-06    0.0077   12.7   0.2    74   142   591   661   583   669 0.86 -
scaffold237:7304-10300   -            930 23247at147550        -            605   1.2e-08   31.9   5.1   1   2     4e-07   0.00036   17.1   0.2   386   485   223   322   195   337 0.82 -
scaffold237:7304-10300   -            930 23247at147550        -            605   1.2e-08   31.9   5.1   2   2   6.1e-07   0.00056   16.5   0.9   411   520   364   478   354   502 0.77 -
scaffold50:159622-161724 -            680 23247at147550        -            605   1.2e-06   25.3   0.2   1   3     0.026        24    1.2   0.0   101   144   529   572   518   574 0.86 -
scaffold50:159622-161724 -            680 23247at147550        -            605   1.2e-06   25.3   0.2   2   3   6.8e-05     0.062    9.7   0.0   483   518   597   632   580   637 0.86 -
scaffold50:159622-161724 -            680 23247at147550        -            605   1.2e-06   25.3   0.2   3   3   3.6e-05     0.033   10.6   0.0   449   482   636   669   632   675 0.90 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/23247at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/23247at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/23247at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:38 2023
# [ok]
