#                                                                               --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name           accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#   ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold395:28165-29559 -            465 47438at147550        -            363  1.4e-173  575.1   0.0   1   2  6.5e-174    5e-171  566.7   0.0     1   330    16   368    16   381 0.92 -
scaffold395:28165-29559 -            465 47438at147550        -            363  1.4e-173  575.1   0.0   2   2    0.0012      0.95    6.5   0.1   329   363   415   449   402   449 0.82 -
scaffold105:48303-49217 -            288 47438at147550        -            363   2.1e-18   64.6   0.0   1   1   3.8e-21   2.9e-18   64.1   0.0    12   180    44   211    37   244 0.88 -
scaffold47:88938-89468  -            177 47438at147550        -            363   4.5e-12   43.8   0.0   1   1   6.4e-15   4.9e-12   43.6   0.0    99   208     1   109     1   147 0.91 -
scaffold322:11338-12177 -            280 47438at147550        -            363   3.3e-09   34.3   0.0   1   2     2e-11   1.6e-08   32.1   0.0    17   158     8   154     4   169 0.75 -
scaffold322:11338-12177 -            280 47438at147550        -            363   3.3e-09   34.3   0.0   2   2      0.66     5e+02   -2.5   0.0   262   313   217   271   206   279 0.59 -
scaffold620:97177-97773 -            199 47438at147550        -            363   8.9e-09   32.9   0.1   1   1   2.1e-11   1.6e-08   32.1   0.1    99   180    21   103    10   114 0.91 -
scaffold165:27810-28370 -            187 47438at147550        -            363   3.1e-05   21.3   0.0   1   1   4.4e-08   3.3e-05   21.2   0.0    95   182    17   105     2   180 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/47438at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/47438at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/47438at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:55 2023
# [ok]
