#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
scaffold22:57740-61934    -           1205 3536at147550         -            963         0 1902.8   6.7   1   4  1.6e-254    1e-251  835.6   1.0     1   412    54   501    54   508 0.97 -
scaffold22:57740-61934    -           1205 3536at147550         -            963         0 1902.8   6.7   2   4  1.1e-258  7.4e-256  849.3   0.0   402   822   515   971   505   982 0.95 -
scaffold22:57740-61934    -           1205 3536at147550         -            963         0 1902.8   6.7   3   4   1.1e-62   7.2e-60  200.6   0.2   818   940   993  1129   973  1143 0.92 -
scaffold22:57740-61934    -           1205 3536at147550         -            963         0 1902.8   6.7   4   4   1.9e-07   0.00012   17.8   0.0   934   963  1166  1201  1162  1201 0.89 -
scaffold141:109055-111400 -            739 3536at147550         -            963   2.2e-83  278.4   0.4   1   2   3.5e-81   2.3e-78  261.9   0.0    17   375    90   489    84   525 0.82 -
scaffold141:109055-111400 -            739 3536at147550         -            963   2.2e-83  278.4   0.4   2   2   1.6e-06    0.0011   14.7   0.2   906   951   662   710   626   727 0.77 -
scaffold16:85615-87501    -            629 3536at147550         -            963   3.1e-77  258.1   0.1   1   2   3.9e-72   2.5e-69  231.9   0.0    18   362    45   426    27   444 0.84 -
scaffold16:85615-87501    -            629 3536at147550         -            963   3.1e-77  258.1   0.1   2   2   2.3e-09   1.5e-06   24.1   0.1   898   952   555   612   549   624 0.88 -
scaffold168:101794-103053 -            396 3536at147550         -            963   5.6e-61  204.3   0.0   1   1     1e-63   6.8e-61  204.0   0.0    17   281    53   350    44   392 0.81 -
scaffold578:52259-59298   -           2277 3536at147550         -            963   1.7e-46  156.4   0.4   1   3   2.1e-44   1.3e-41  140.2   0.1    21   261   133   416   123   421 0.75 -
scaffold578:52259-59298   -           2277 3536at147550         -            963   1.7e-46  156.4   0.4   2   3    0.0044       2.9    3.3   0.0   265   363   446   556   439   582 0.67 -
scaffold578:52259-59298   -           2277 3536at147550         -            963   1.7e-46  156.4   0.4   3   3     0.005       3.3    3.2   0.0   893   951   689   750   673   762 0.83 -
scaffold115:241402-245201 -           1160 3536at147550         -            963   4.4e-11   39.1   0.0   1   2     4e-09   2.6e-06   23.3   0.0    80   274   215   420   183   450 0.78 -
scaffold115:241402-245201 -           1160 3536at147550         -            963   4.4e-11   39.1   0.0   2   2   3.6e-06    0.0023   13.6   0.0    91   169   764   844   741   862 0.86 -
scaffold71:516789-523629  -           2242 3536at147550         -            963   3.1e-08   29.7   0.2   1   2   9.1e-08     6e-05   18.9   0.0    68   244   570   756   521   778 0.71 -
scaffold71:516789-523629  -           2242 3536at147550         -            963   3.1e-08   29.7   0.2   2   2   0.00012     0.077    8.6   0.0    91   248  1131  1297  1082  1310 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/3536at147550.hmm
# Target file:     /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas
# Option settings: hmmsearch --domtblout /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/hmmer_output/initial_run_results/3536at147550.out --cpu 1 /pickett_shared/projects/lwy647/discula_draft_assembly/busco_downloads/lineages/sordariomycetes_odb10/hmms/3536at147550.hmm /pickett_shared/projects/lwy647/discula_draft_assembly/discula70_53.scafSeq.BUSCO/run_sordariomycetes_odb10/metaeuk_output/initial_results/discula70_53.scafSeq.modified.fas 
# Current dir:     /pickett_shared/projects/lwy647/discula_draft_assembly
# Date:            Thu Aug 31 18:11:49 2023
# [ok]
